OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel
319094,28039412,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:03:52 PM,,,,,,,,,OSCC,,,,,,NORCO COMMUNITY CENTER PARK NORC,,WF,FI,33.939427,-117.558636,,,{10EB3FD3-A76A-43CD-94E3-CA1F11F9B1CF},,0,0.0,0.0,0,0.0,0.0,,1,097329,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097329,No Decision,,,,7/4/2023 10:32:59 PM,7/4/2023 10:32:59 PM,0,,,{7B7F29A5-2770-4361-8207-2CEE4045B5CF},39ce77ad-16f3-4cdc-9fb0-d4902513541a,
319095,28039414,,DEFAULT,7/4/2023 9:17:00 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/4/2023 9:14:15 PM,,,,,,,,,OSCC,,,,,,SAN ASIS DR  COAC,,WF,FI,33.682151,-116.209382,,,{F6283124-2F35-4018-A8C5-D155688CA13D},,0,0.0,0.0,0,0.0,0.0,,1,097254,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097254,No Decision,,,,7/4/2023 10:33:45 PM,7/5/2023 12:44:47 AM,0,,,{CC0AA408-A53F-44ED-AE95-75F96B01037F},2d0b8ef5-d835-49a8-a837-fa04047a2e51,
319096,28039411,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/4/2023 9:23:12 PM,,,,,,,,,OSCC,,,,,,LAC-222125,,WF,FI,34.65178,-118.20931,,,{2CD4445E-EA32-4763-A303-BE3A77858B27},,0,,,0,,,,1,222125,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-222125,No Decision,,,,7/4/2023 10:32:48 PM,7/4/2023 10:32:48 PM,0,,,{F2686677-CB33-4ACE-B405-7120859ABE1F},ae9f7ee1-b58b-474d-8010-2e65ec792270,
319097,28039422,,DEFAULT,7/4/2023 10:36:04 PM,,cfcad,0.01,0.01,CAMMCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:30:44 PM,,,,,,,,,OSCC,,,,,,2ND ST  GUSTINE_CITY,,WF,FI,37.259585,-120.996854,,,{90CF70FD-E9BF-47A3-9A04-AB7439B69985},,0,0.0,0.0,0,0.0,0.0,,1,014637,,,,Merced,CAMMCC,06047,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-014637,No Decision,,,,7/4/2023 10:36:26 PM,7/5/2023 1:44:24 AM,0,,,{1B8ACD6B-6691-418A-8F74-FE6F46C74F3B},d26e07cb-b30d-4a5a-8401-b2872e0d3ef6,
319100,28039410,,DEFAULT,7/4/2023 10:54:00 PM,,cfcad,0.23,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:07:24 PM,,,,,,,,,OSCC,,,,,,MEDWAY,,WF,FI,33.77441,-116.257703,,,{357DBABD-02B3-44B5-92B6-B3345B33F480},,0,0.0,0.0,0,0.0,0.0,,1,097332,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097332,No Decision,,,,7/4/2023 10:32:45 PM,7/4/2023 11:15:56 PM,0,,,{A9A198E6-A038-421E-98C5-C286D729DB77},8c6f2400-0c73-4033-b0f8-3b29b0122c75,
319103,28039426,,DEFAULT,7/4/2023 9:58:00 PM,,cfcad,0.05,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/4/2023 9:54:09 PM,,,,,,,,,OSCC,,,,,,CHINABERRY LN  BEAU,,WF,FI,33.947906,-116.958449,,,{8F9B9976-C65C-46FF-B4BC-49D034DD60B9},,0,0.0,0.0,0,0.0,0.0,,1,097313,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097313,No Decision,,,,7/4/2023 10:38:35 PM,7/5/2023 12:48:58 AM,0,,,{D8A29589-D347-48D3-A24B-EC0F0F6042EE},a61a29bf-b52e-4a1a-a99b-80f249e115d3,
319106,28039429,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:35:02 PM,,,,,,,,,OSCC,,,,,,LAC-222335,,WF,FI,34.11106,-117.90542,,,{91061329-4D93-448C-ABB7-6CB0D378CCFB},,0,,,0,,,,1,222335,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-222335,No Decision,,,,7/4/2023 10:38:48 PM,7/4/2023 10:38:48 PM,0,,,{526AD806-5A55-4740-88D9-7D5EE028F2D3},dea0353c-ca31-4649-bba4-4fd3833711d2,
319107,28039434,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:25:00 PM,,,,,,,,,OSCC,,,,,,LAC-222312,,WF,FI,34.52864,-118.09154,,,{1DB95575-8FC5-42CD-94F3-59384754CBDE},,0,,,0,,,,1,222312,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2023-CALAC-222312,No Decision,,,,7/4/2023 10:40:49 PM,7/4/2023 10:40:49 PM,0,,,{D7AB9D84-CDC8-47AF-ABD4-252A0FE17539},155ef251-864a-4da0-9ce7-5b610a3ce3d2,
319109,28039431,,DEFAULT,7/4/2023 10:40:07 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/4/2023 10:35:18 PM,,,,,,,,,OSCC,,,,,,AURORA PL  DHSP,,WF,FI,33.970866,-116.518149,,,{ADC772F7-4A4D-4826-A203-B393394821CA},,0,0.0,0.0,0,0.0,0.0,,1,097360,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097360,No Decision,,,,7/4/2023 10:40:13 PM,7/5/2023 12:52:11 AM,0,,,{44E31977-9403-4F5C-B4AF-DAEF52B88481},1e176b64-0121-4645-9889-4ecea1c1d796,
319110,28039432,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/4/2023 9:35:52 PM,,,,,,,,,OSCC,,,,,,GUADALUPANA CT  COAC,,WF,FI,33.662148,-116.174639,,,{77C9DA5A-825A-49B2-A7BE-F4B1D7F0B745},,0,0.0,0.0,0,0.0,0.0,,1,097287,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097287,No Decision,,,,7/4/2023 10:40:17 PM,7/4/2023 10:40:17 PM,0,,,{CF5A0157-E02B-4633-92B5-9EF5E9FC3CEA},e5a6e2ef-0dea-4d0a-a081-8a8dec79bc3d,
319111,28039433,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:37:09 PM,,,,,,,,,OSCC,,,,,,LAC-222342,,WF,FI,33.93057,-118.22135,,,{836F630E-9684-4CBE-9DF3-8B624CFDC516},,0,,,0,,,,1,222342,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-222342,No Decision,,,,7/4/2023 10:40:48 PM,7/4/2023 10:40:48 PM,0,,,{5802349E-751F-4EF0-81EC-8F3EF139DECE},24f69949-cea5-4ff3-8f2a-98d03f6da0b4,
319112,28039439,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:33:17 PM,,,,,,,,,OSCC,,,,,,LAC-222331,,WF,FI,34.65394,-118.2437,,,{2F80AA1E-139A-4BD8-90EB-3F260321C045},,0,,,0,,,,1,222331,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-222331,No Decision,,,,7/4/2023 10:44:48 PM,7/4/2023 10:44:48 PM,0,,,{BD883951-D539-4C81-8FF6-D263A158FCE4},45de0e4b-b5be-4b60-a871-e69dbaf9f53e,
319113,28039441,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:23:48 PM,,,,,,,,,OSCC,,,,,,SEA LAVENDER LN / DAFFODIL WY,,WF,FI,33.936086,-116.959719,,,{33B5B772-7A30-4614-9FE8-C279DCCBC54B},,0,0.0,0.0,0,0.0,0.0,,1,097348,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097348,No Decision,,,,7/4/2023 10:45:51 PM,7/4/2023 10:45:51 PM,0,,,{6BA384A9-3080-4C7D-B758-620B96FCCE94},10d627dd-a62b-4b03-a103-211d29f285c5,
319114,28039436,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:39:29 PM,,,,,,,,,OSCC,,,,,,LAC-222347,,WF,FI,34.05164,-118.17412,,,{B20CC8C7-0105-4895-92B1-78E6157EFF61},,0,,,0,,,,1,222347,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-222347,No Decision,,,,7/4/2023 10:42:48 PM,7/4/2023 10:42:48 PM,0,,,{C7F35E91-5B25-4BD8-9F7C-A8657186466F},26acf815-18fb-4ca9-9d77-ac81cb95d4ce,
319116,28039440,,DEFAULT,,,cfcad,,0.01,CALNCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:33:38 PM,,,,,,,,,ONCC,,,,,,HWY 101  N/ RIVER RD,,WF,FI,38.496171,-122.756042,,,{D08E2E07-5B6B-40D5-A178-C62329739C1B},,0,0.0,0.0,0,0.0,0.0,,1,012511,,,,Sonoma,CALNCC,06097,,,,Private,Private,,,,,,,NC02,CAL FIRE,CALNU,US-CA,,,,,,2023-CALNU-012511,No Decision,,,,7/4/2023 10:44:50 PM,7/4/2023 10:44:50 PM,0,,,{C21ED353-2D31-4B18-AF6E-477145189A53},cd1252a5-d75f-40f8-8c45-908b211a2714,
319117,28039437,,DEFAULT,7/4/2023 10:45:36 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/4/2023 10:32:27 PM,,,,,,,,,OSCC,,,,,,RUBIDOUX BL / 30TH ST,,WF,FI,34.013913,-117.419248,,,{1C3C986F-3447-4162-AA1A-A161A6B5A576},,0,0.0,0.0,0,0.0,0.0,,1,097357,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097357,No Decision,,,,7/4/2023 10:43:22 PM,7/4/2023 10:45:43 PM,0,,,{58454E4E-ED4F-4B4E-A8A2-A056D05A7E5A},aa0f904c-8ab3-4916-83bb-e9c9cad6838a,
319119,28039445,,DEFAULT,7/4/2023 11:04:00 PM,,cfcad,0.01,0.01,CABDCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:48:39 PM,,,,,,,,,OSCC,,,,,,MESCALERO RD  PINION_HILLS,,WF,FI,34.401552,-117.588611,,,{8DFF98DC-59B3-4F13-8511-73B6D156D022},,0,,,0,,,,1,009083,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC09,CAL FIRE,CABDU,US-CA,,,,,,2023-CABDU-009083,No Decision,,,,7/4/2023 10:49:15 PM,7/5/2023 6:46:58 PM,0,,,{416FB6FE-DBD7-413B-9F40-AD0265969668},6d532472-3400-4a46-83dc-16c0c4e95303,
319120,28039443,,DEFAULT,7/4/2023 10:15:00 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/4/2023 9:44:46 PM,,,,,,,,,OSCC,,,,,,E GILMAN ST /N HERMOSA AV,,WF,FI,33.936213,-116.869104,,,{276B66AB-A7E9-46E3-80C5-368855D80869},,0,0.0,0.0,0,0.0,0.0,,1,097298,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097298,No Decision,,,,7/4/2023 10:48:20 PM,7/4/2023 10:48:38 PM,0,,,{F4BC63C8-68D9-4D19-AACD-DB0AD7DB18D3},ec69da3e-1b75-4fbc-bb54-c5d3e9709e7a,
319121,28039447,,DEFAULT,7/4/2023 10:19:00 PM,,cfcad,0.01,0.01,CABDCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:09:39 PM,,,,,,,,,OSCC,,,,,,SMOKE TREE RD  PHELAN,,WF,FI,34.44113,-117.522634,,,{4189D061-465F-483F-809A-EEE6EFF69875},,0,0.0,0.0,0,0.0,0.0,,1,009076,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC15,CAL FIRE,CABDU,US-CA,,,,,,2023-CABDU-009076,No Decision,,,,7/4/2023 10:49:44 PM,7/26/2023 6:28:02 PM,0,,,{CB63D48E-3403-4DD5-B533-2303F8159FBB},3584b15c-16bd-4363-957c-b08f40085ae5,
319122,28039446,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:00:52 PM,,,,,,,,,OSCC,,,,,,CHANDLER AV  CALI,,WF,FI,33.983812,-117.049455,,,{574B42EC-D916-4363-BF84-1E87B67396F6},,0,0.0,0.0,0,0.0,0.0,,1,097325,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097325,No Decision,,,,7/4/2023 10:49:24 PM,7/4/2023 10:49:24 PM,0,,,{E3CA2846-9FF5-4DBC-B679-23D85422FE59},2c855af2-c634-4e5c-a654-ecca7819c8c8,
319123,28039448,,DEFAULT,7/4/2023 10:51:03 PM,7/4/2023 10:51:05 PM,cfcad,0.01,0.01,CAFKCC,,0.01,,,,,,,,Undetermined,,,,,7/4/2023 10:34:32 PM,,,,,,,,,OSCC,,,,,,MORE,,WF,FI,36.557202,-119.618893,,,{B8B3CF56-1493-4899-9379-41A92A8C268B},,0,0.0,0.0,0,0.0,0.0,,1,013309,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-013309,No Decision,,,,7/4/2023 10:51:10 PM,7/5/2023 1:43:50 AM,0,,,{CC9566AD-DE13-48DB-B9E2-14EB49FA47A5},fec4cf6c-af3a-4d5b-ace6-a719c04271ee,
319124,28039442,,DEFAULT,7/4/2023 10:38:00 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/4/2023 10:00:20 PM,,,,,,,,,OSCC,,,,,,W WESTWARD AV  BAN,,WF,FI,33.918002,-116.892523,,,{E556A35C-23E8-4036-8A31-917233114A46},,0,0.0,0.0,0,0.0,0.0,,1,097324,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097324,No Decision,,,,7/4/2023 10:47:47 PM,7/5/2023 12:50:27 AM,0,,,{07BBA9B3-2B0B-4C13-9FFE-74E3F47DEC4D},6115446d-e715-41e6-928b-c8e162ff0ade,
319125,28039444,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:33:41 PM,,,,,,,,,OSCC,,,,,,SENTIERO DR  INDO,,WF,FI,33.733546,-116.186517,,,{8CD4FE27-0D7C-4E2F-939D-1399B861CB37},,0,0.0,0.0,0,0.0,0.0,,1,097358,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097358,No Decision,,,,7/4/2023 10:48:49 PM,7/4/2023 10:48:49 PM,0,,,{8EFDC481-5895-4D90-BF17-03F8EAA29639},1dfe6997-8f0f-4872-aa44-d72bf7bd20e4,
319126,28039449,,DEFAULT,7/4/2023 10:41:00 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/4/2023 10:24:43 PM,,,,,,,,,OSCC,,,,,,SWEENEY DR  MOVA,,WF,FI,33.924005,-117.256444,,,{C3D1BED4-2D05-4FF3-8AE9-30260C8911EC},,0,0.0,0.0,0,0.0,0.0,,1,097351,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097351,No Decision,,,,7/4/2023 10:51:33 PM,7/5/2023 10:04:40 PM,0,,,{CDD7A944-B920-46DF-83DB-A5F3AE503104},b93576d6-c59d-4e1a-9bf5-0f7a04d0d868,
319127,28039454,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:44:20 PM,,,,,,,,,OSCC,,,,,,BROOKFIELD PARK WINC,,WF,FI,33.614403,-117.10246,,,{866F11CD-616F-4A32-894F-F2106858CA5D},,0,0.0,0.0,0,0.0,0.0,,1,097365,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097365,No Decision,,,,7/4/2023 10:55:42 PM,7/4/2023 10:55:42 PM,0,,,{54564FC0-B91C-4DD0-B45D-9659BA258B7C},2e2eb30b-fedd-40a9-b709-2ad1dc4fde7d,
319128,28039455,,DEFAULT,7/4/2023 10:45:00 PM,,cfcad,1.5,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:25:59 PM,,,,,,,,,OSCC,,,,,,MALKI,,WF,FI,33.947023,-116.824492,,,{11A94FF9-3C48-4D41-8D93-BB96AF74FCF4},,0,0.0,0.0,0,0.0,0.0,,1,097352,,,,Riverside,CARRCC,06065,BIA,CASCA,,BIA,Federal,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097352,No Decision,,,,7/4/2023 10:56:02 PM,7/4/2023 11:27:37 PM,0,,,{F756BA92-984B-4718-8691-6FE9E69A8834},e2ef0b7e-8e86-437b-85b8-4f3fdb26b071,
319129,28039450,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:49:29 PM,,,,,,,,,OSCC,,,,,,LAC-222369,,WF,FI,34.5498,-118.0674,,,{1FAD1326-53F7-4969-84A4-D0D20A031BB7},,0,,,0,,,,1,222369,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-222369,No Decision,,,,7/4/2023 10:52:48 PM,7/4/2023 10:52:48 PM,0,,,{C39F5147-11DB-4B46-8FE7-743999306B21},f44a4cc9-bd86-4a37-bfdf-48e3abea6888,
319130,28039453,,DEFAULT,7/5/2023 12:26:00 AM,7/7/2023 11:03:00 AM,cfcad,0.01,0.01,CAYICC,,0.01,,,,,,,,Undetermined,,,,,7/4/2023 10:30:48 PM,,,,,,,,,ONCC,,,,,,LIGHTHILL,,WF,FI,41.588476,-122.85804,,,{B67043C2-8D54-4249-92C0-E0040C95B157},,0,0.0,0.0,0,0.0,0.0,,1,005517,,,,Siskiyou,CAYICC,06093,,,,Private,Private,,,,,,,NC04,CAL FIRE,CASKU,US-CA,,,,,,2023-CASKU-005517,No Decision,,,,7/4/2023 10:55:23 PM,7/7/2023 11:55:47 AM,0,,,{15F96AA8-C92A-47D5-AB85-5B329D543517},aeae188e-8327-47f1-92ab-36ee62fd26fd,
319133,28039458,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:42:31 PM,,,,,,,,,OSCC,,,,,,W HOMECOMING CI / DUSK LN,,WF,FI,33.986389,-117.552337,,,{34811EF1-885F-409A-A52E-2EC6290DFFD5},,0,0.0,0.0,0,0.0,0.0,,1,097364,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097364,No Decision,,,,7/4/2023 10:59:20 PM,7/4/2023 10:59:20 PM,0,,,{5EF4D4D7-3DC8-40C5-95E4-5346102191F1},8cbba057-c320-41c5-b275-9b5cff06ddd4,
319134,28039460,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:58:05 PM,,,,,,,,,OSCC,,,,,,LAC-222386,,WF,FI,34.55108,-118.07612,,,{C0544AED-01DE-4F91-AE7F-D37EDB81B4A3},,0,,,0,,,,1,222386,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-222386,No Decision,,,,7/4/2023 11:00:48 PM,7/4/2023 11:00:48 PM,0,,,{083D4362-7219-46BB-B66F-39019A32F952},a0aa3d53-49ee-44e7-ab12-9009a5b175ad,
319135,28039456,,DEFAULT,7/4/2023 10:57:17 PM,,cfcad,0.01,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:45:10 PM,,,,,,,,,OSCC,,,,,,SAN JACINTO ST  DHSP,,WF,FI,33.93774,-116.481,,,{C1143B15-D5C0-4F0D-8ECF-013EDBD65B6E},,0,0.0,0.0,0,0.0,0.0,,1,097366,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097366,No Decision,,,,7/4/2023 10:57:23 PM,7/4/2023 11:01:27 PM,0,,,{1E37711D-77B4-4989-AD56-BF758CB06C6E},804730f1-7108-4da9-acf1-2336c99466ab,
319137,28039462,,DEFAULT,,,IROC,,,CAORCC,,,,,,,,,,,,,,,7/4/2023 10:57:00 PM,,,,,,,,,OSCC,,,,,,Jamboree,,WF,FI,,,,,{9C857F5E-5B79-4E7A-9215-48EC191B922E},,0,,,0,,,,1,088993,,,,Orange,CAORCC,06059,,,,Private,Private,,,,,,,SC08,CAL FIRE,CAORC,US-CA,,,,,,2023-CAORC-088993,No Decision,,,,7/4/2023 11:00:57 PM,7/4/2023 11:00:57 PM,0,,,{7D42175F-9AFB-4CDB-879F-9C4848C389D7},5efb47b9-6ea3-4382-a573-93adc8db7289,
319138,28039459,,DEFAULT,7/4/2023 11:00:19 PM,7/4/2023 11:06:44 PM,cfcad,0.01,0.01,CAFKCC,,0.01,,,,,,,,Undetermined,,,,,7/4/2023 10:46:42 PM,,,,,,,,,OSCC,,,,,,CALIFORNIA,,WF,FI,36.61095,-120.186323,,,{A6FE5B6E-7FE6-4BF2-B591-3B14912C3314},,0,0.0,0.0,0,0.0,0.0,,1,013313,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-013313,No Decision,,,,7/4/2023 11:00:24 PM,7/6/2023 4:44:27 AM,0,,,{651548E1-242D-4C2B-980E-3D540690A498},aa82150e-3824-41d1-b697-422369b7af5a,
319139,28039461,,DEFAULT,7/4/2023 11:00:46 PM,,cfcad,0.25,0.01,CAMMCC,,,,,,,,,,Undetermined,,,,,7/4/2023 10:37:47 PM,,,,,,,,,OSCC,,,,,,HWY 99  S/ PLAINSBURG RD OFF RAMP,,WF,FI,37.191116,-120.334952,,,{E73FDF7E-8481-42A9-99CF-9E7978D5AB72},,0,0.0,0.0,0,0.0,0.0,,1,014639,,,,Merced,CAMMCC,06047,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-014639,No Decision,,,,7/4/2023 11:00:55 PM,7/5/2023 1:46:47 AM,0,,,{D9FBBF12-E4A5-49E9-9B41-C994FF119D54},05272649-1f50-4ad8-a4ab-c808b990a1b0,
319140,28039463,,DEFAULT,7/4/2023 11:01:58 PM,7/4/2023 11:02:00 PM,cfcad,0.01,0.01,CAFKCC,,0.01,,,,,,,,Undetermined,,,,,7/4/2023 10:53:23 PM,,,,,,,,,OSCC,,,,,,FLORAL,,WF,FI,36.576145,-119.588374,,,{52A08A24-70C9-4585-AA36-4F5012F9395F},,0,0.0,0.0,0,0.0,0.0,,1,013317,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-013317,No Decision,,,,7/4/2023 11:02:04 PM,7/4/2023 11:12:27 PM,0,,,{A1BA2B9F-C59A-4C9D-BA74-DEFE8ED5E758},b9d5f5e1-ae42-4602-9ec0-652c791ad18a,
319142,28039465,,DEFAULT,7/4/2023 11:02:00 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/4/2023 10:49:58 PM,,,,,,,,,OSCC,,,,,,WHIRLAWAY ST  PERR,,WF,FI,33.816146,-117.223769,,,{69FA48DB-CB26-4345-8E63-E4234D67E034},,0,0.0,0.0,0,0.0,0.0,,1,097369,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-097369,No Decision,,,,7/4/2023 11:02:38 PM,7/4/2023 11:02:47 PM,0,,,{97E339A3-9EB9-46FA-B881-CF21E0D45B61},be8dc16c-0659-49f3-bd05-f94823866cc5,
