LAT,LON,YEAR,DOY,T2M
32.5,-119.375,2021,152,11.52
32.5,-118.75,2021,152,11.01
32.5,-118.125,2021,152,11.89
32.5,-117.5,2021,152,13.3
32.5,-116.875,2021,152,20.49
32.5,-116.25,2021,152,25.44
32.5,-115.625,2021,152,29.33
32.5,-115.0,2021,152,28.59
32.5,-114.375,2021,152,27.5
33.0,-119.375,2021,152,11.9
33.0,-118.75,2021,152,11.84
33.0,-118.125,2021,152,13.09
33.0,-117.5,2021,152,16.66
33.0,-116.875,2021,152,23.66
33.0,-116.25,2021,152,27.9
33.0,-115.625,2021,152,29.77
33.0,-115.0,2021,152,28.39
33.0,-114.375,2021,152,28.87
33.5,-119.375,2021,152,12.41
33.5,-118.75,2021,152,12.94
33.5,-118.125,2021,152,14.91
33.5,-117.5,2021,152,19.39
33.5,-116.875,2021,152,25.8
33.5,-116.25,2021,152,29.04
33.5,-115.625,2021,152,28.73
33.5,-115.0,2021,152,29.28
33.5,-114.375,2021,152,30.1
34.0,-119.375,2021,152,14.03
34.0,-118.75,2021,152,15.61
34.0,-118.125,2021,152,20.76
34.0,-117.5,2021,152,23.33
34.0,-116.875,2021,152,27.04
34.0,-116.25,2021,152,27.7
34.0,-115.625,2021,152,29.46
34.0,-115.0,2021,152,29.96
34.0,-114.375,2021,152,30.69
34.5,-119.375,2021,152,24.33
34.5,-118.75,2021,152,25.21
34.5,-118.125,2021,152,26.04
34.5,-117.5,2021,152,27.17
34.5,-116.875,2021,152,27.4
34.5,-116.25,2021,152,29.87
34.5,-115.625,2021,152,30.71
34.5,-115.0,2021,152,29.36
34.5,-114.375,2021,152,30.16
35.0,-119.375,2021,152,28.65
35.0,-118.75,2021,152,27.37
35.0,-118.125,2021,152,27.48
35.0,-117.5,2021,152,28.73
35.0,-116.875,2021,152,29.27
35.0,-116.25,2021,152,31.29
35.0,-115.625,2021,152,27.98
35.0,-115.0,2021,152,28.67
35.0,-114.375,2021,152,29.34
35.5,-119.375,2021,152,30.36
35.5,-118.75,2021,152,27.87
35.5,-118.125,2021,152,26.96
35.5,-117.5,2021,152,29.84
35.5,-116.875,2021,152,29.16
35.5,-116.25,2021,152,30.36
35.5,-115.625,2021,152,27.97
35.5,-115.0,2021,152,28.65
35.5,-114.375,2021,152,29.04
36.0,-119.375,2021,152,30.17
36.0,-118.75,2021,152,27.25
36.0,-118.125,2021,152,23.19
36.0,-117.5,2021,152,28.67
36.0,-116.875,2021,152,30.54
36.0,-116.25,2021,152,30.26
36.0,-115.625,2021,152,28.1
36.0,-115.0,2021,152,31.34
36.0,-114.375,2021,152,30.26
36.5,-119.375,2021,152,31.37
36.5,-118.75,2021,152,23.55
36.5,-118.125,2021,152,20.37
36.5,-117.5,2021,152,29.96
36.5,-116.875,2021,152,31.27
