LAT,LON,YEAR,DOY,PS
32.5,-124.375,2021,244,101.26
32.5,-123.75,2021,244,101.22
32.5,-123.125,2021,244,101.18
32.5,-122.5,2021,244,101.13
32.5,-121.875,2021,244,101.1
32.5,-121.25,2021,244,101.06
32.5,-120.625,2021,244,101.03
32.5,-120.0,2021,244,101.0
33.0,-124.375,2021,244,101.27
33.0,-123.75,2021,244,101.22
33.0,-123.125,2021,244,101.17
33.0,-122.5,2021,244,101.12
33.0,-121.875,2021,244,101.09
33.0,-121.25,2021,244,101.05
33.0,-120.625,2021,244,101.02
33.0,-120.0,2021,244,101.0
33.5,-124.375,2021,244,101.27
33.5,-123.75,2021,244,101.22
33.5,-123.125,2021,244,101.17
33.5,-122.5,2021,244,101.12
33.5,-121.875,2021,244,101.08
33.5,-121.25,2021,244,101.04
33.5,-120.625,2021,244,100.99
33.5,-120.0,2021,244,100.95
34.0,-124.375,2021,244,101.26
34.0,-123.75,2021,244,101.21
34.0,-123.125,2021,244,101.16
34.0,-122.5,2021,244,101.11
34.0,-121.875,2021,244,101.07
34.0,-121.25,2021,244,101.03
34.0,-120.625,2021,244,100.89
34.0,-120.0,2021,244,100.44
34.5,-124.375,2021,244,101.26
34.5,-123.75,2021,244,101.2
34.5,-123.125,2021,244,101.15
34.5,-122.5,2021,244,101.1
34.5,-121.875,2021,244,101.06
34.5,-121.25,2021,244,101.01
34.5,-120.625,2021,244,100.18
34.5,-120.0,2021,244,97.35
35.0,-124.375,2021,244,101.25
35.0,-123.75,2021,244,101.19
35.0,-123.125,2021,244,101.13
35.0,-122.5,2021,244,101.08
35.0,-121.875,2021,244,101.02
35.0,-121.25,2021,244,100.89
35.0,-120.625,2021,244,98.75
35.0,-120.0,2021,244,93.83
35.5,-124.375,2021,244,101.24
35.5,-123.75,2021,244,101.17
35.5,-123.125,2021,244,101.11
35.5,-122.5,2021,244,101.06
35.5,-121.875,2021,244,100.96
35.5,-121.25,2021,244,99.98
35.5,-120.625,2021,244,97.12
35.5,-120.0,2021,244,96.32
36.0,-124.375,2021,244,101.21
36.0,-123.75,2021,244,101.14
36.0,-123.125,2021,244,101.09
36.0,-122.5,2021,244,101.04
36.0,-121.875,2021,244,99.89
36.0,-121.25,2021,244,96.5
36.0,-120.625,2021,244,96.0
36.0,-120.0,2021,244,98.15
36.5,-124.375,2021,244,101.18
36.5,-123.75,2021,244,101.11
36.5,-123.125,2021,244,101.05
36.5,-122.5,2021,244,101.01
36.5,-121.875,2021,244,99.58
36.5,-121.25,2021,244,95.39
36.5,-120.625,2021,244,95.86
36.5,-120.0,2021,244,99.02
37.0,-124.375,2021,244,101.14
37.0,-123.75,2021,244,101.06
37.0,-123.125,2021,244,101.0
37.0,-122.5,2021,244,100.42
37.0,-121.875,2021,244,98.45
37.0,-121.25,2021,244,96.98
37.0,-120.625,2021,244,98.75
37.0,-120.0,2021,244,98.43
37.5,-124.375,2021,244,101.08
37.5,-123.75,2021,244,100.99
37.5,-123.125,2021,244,100.9
