LAT,LON,YEAR,DOY,PS
32.5,-119.375,2021,152,101.54
32.5,-118.75,2021,152,101.55
32.5,-118.125,2021,152,101.53
32.5,-117.5,2021,152,101.31
32.5,-116.875,2021,152,96.9
32.5,-116.25,2021,152,92.02
32.5,-115.625,2021,152,99.31
32.5,-115.0,2021,152,100.7
32.5,-114.375,2021,152,99.58
33.0,-119.375,2021,152,101.48
33.0,-118.75,2021,152,101.53
33.0,-118.125,2021,152,101.32
33.0,-117.5,2021,152,100.55
33.0,-116.875,2021,152,94.76
33.0,-116.25,2021,152,95.82
33.0,-115.625,2021,152,100.57
33.0,-115.0,2021,152,99.28
33.0,-114.375,2021,152,98.77
33.5,-119.375,2021,152,101.54
33.5,-118.75,2021,152,101.54
33.5,-118.125,2021,152,100.93
33.5,-117.5,2021,152,98.61
33.5,-116.875,2021,152,91.89
33.5,-116.25,2021,152,95.22
33.5,-115.625,2021,152,96.91
33.5,-115.0,2021,152,97.77
33.5,-114.375,2021,152,97.62
34.0,-119.375,2021,152,101.34
34.0,-118.75,2021,152,99.33
34.0,-118.125,2021,152,96.92
34.0,-117.5,2021,152,94.3
34.0,-116.875,2021,152,90.45
34.0,-116.25,2021,152,91.05
34.0,-115.625,2021,152,95.09
34.0,-115.0,2021,152,97.15
34.0,-114.375,2021,152,97.64
34.5,-119.375,2021,152,92.99
34.5,-118.75,2021,152,92.7
34.5,-118.125,2021,152,92.49
34.5,-117.5,2021,152,90.02
34.5,-116.875,2021,152,89.04
34.5,-116.25,2021,152,92.17
34.5,-115.625,2021,152,95.28
34.5,-115.0,2021,152,94.79
34.5,-114.375,2021,152,95.79
35.0,-119.375,2021,152,92.58
35.0,-118.75,2021,152,91.29
35.0,-118.125,2021,152,90.32
35.0,-117.5,2021,152,91.55
35.0,-116.875,2021,152,91.77
35.0,-116.25,2021,152,94.14
35.0,-115.625,2021,152,90.1
35.0,-115.0,2021,152,91.52
35.0,-114.375,2021,152,93.33
35.5,-119.375,2021,152,99.06
35.5,-118.75,2021,152,93.0
35.5,-118.125,2021,152,87.69
35.5,-117.5,2021,152,91.42
35.5,-116.875,2021,152,92.0
35.5,-116.25,2021,152,93.34
35.5,-115.625,2021,152,88.91
35.5,-115.0,2021,152,89.64
35.5,-114.375,2021,152,91.71
36.0,-119.375,2021,152,99.87
36.0,-118.75,2021,152,89.29
36.0,-118.125,2021,152,81.24
36.0,-117.5,2021,152,88.02
36.0,-116.875,2021,152,92.41
36.0,-116.25,2021,152,92.54
36.0,-115.625,2021,152,87.89
36.0,-115.0,2021,152,92.95
36.0,-114.375,2021,152,92.86
36.5,-119.375,2021,152,98.22
36.5,-118.75,2021,152,82.83
36.5,-118.125,2021,152,78.36
36.5,-117.5,2021,152,88.49
36.5,-116.875,2021,152,91.71
36.5,-116.25,2021,152,90.22
36.5,-115.625,2021,152,85.4
36.5,-115.0,2021,152,89.24
36.5,-114.375,2021,152,92.75
37.0,-119.375,2021,152,89.94
37.0,-118.75,2021,152,75.72
37.0,-118.125,2021,152,79.87
37.0,-117.5,2021,152,86.52
37.0,-116.875,2021,152,86.84
37.0,-116.25,2021,152,86.1
37.0,-115.625,2021,152,86.45
37.0,-115.0,2021,152,87.6
37.0,-114.375,2021,152,89.91
37.5,-119.375,2021,152,79.46
