LAT,LON,YEAR,DOY,PS
32.5,-124.375,2020,214,101.95
32.5,-123.75,2020,214,101.89
32.5,-123.125,2020,214,101.82
32.5,-122.5,2020,214,101.74
32.5,-121.875,2020,214,101.67
32.5,-121.25,2020,214,101.57
32.5,-120.625,2020,214,101.48
32.5,-120.0,2020,214,101.4
33.0,-124.375,2020,214,101.96
33.0,-123.75,2020,214,101.9
33.0,-123.125,2020,214,101.83
33.0,-122.5,2020,214,101.75
33.0,-121.875,2020,214,101.66
33.0,-121.25,2020,214,101.56
33.0,-120.625,2020,214,101.46
33.0,-120.0,2020,214,101.37
33.5,-124.375,2020,214,101.96
33.5,-123.75,2020,214,101.9
33.5,-123.125,2020,214,101.83
33.5,-122.5,2020,214,101.75
33.5,-121.875,2020,214,101.66
33.5,-121.25,2020,214,101.54
33.5,-120.625,2020,214,101.42
33.5,-120.0,2020,214,101.3
34.0,-124.375,2020,214,101.97
34.0,-123.75,2020,214,101.9
34.0,-123.125,2020,214,101.83
34.0,-122.5,2020,214,101.74
34.0,-121.875,2020,214,101.65
34.0,-121.25,2020,214,101.53
34.0,-120.625,2020,214,101.3
34.0,-120.0,2020,214,100.74
34.5,-124.375,2020,214,101.97
34.5,-123.75,2020,214,101.9
34.5,-123.125,2020,214,101.83
34.5,-122.5,2020,214,101.74
34.5,-121.875,2020,214,101.64
34.5,-121.25,2020,214,101.52
34.5,-120.625,2020,214,100.59
34.5,-120.0,2020,214,97.71
35.0,-124.375,2020,214,101.96
35.0,-123.75,2020,214,101.9
35.0,-123.125,2020,214,101.83
35.0,-122.5,2020,214,101.74
35.0,-121.875,2020,214,101.63
35.0,-121.25,2020,214,101.4
35.0,-120.625,2020,214,99.19
35.0,-120.0,2020,214,94.39
35.5,-124.375,2020,214,101.95
35.5,-123.75,2020,214,101.89
35.5,-123.125,2020,214,101.82
35.5,-122.5,2020,214,101.74
35.5,-121.875,2020,214,101.58
35.5,-121.25,2020,214,100.46
35.5,-120.625,2020,214,97.59
35.5,-120.0,2020,214,96.89
36.0,-124.375,2020,214,101.94
36.0,-123.75,2020,214,101.88
36.0,-123.125,2020,214,101.82
36.0,-122.5,2020,214,101.75
36.0,-121.875,2020,214,100.55
36.0,-121.25,2020,214,97.11
36.0,-120.625,2020,214,96.58
36.0,-120.0,2020,214,98.76
36.5,-124.375,2020,214,101.93
36.5,-123.75,2020,214,101.86
36.5,-123.125,2020,214,101.8
36.5,-122.5,2020,214,101.74
36.5,-121.875,2020,214,100.28
36.5,-121.25,2020,214,96.09
36.5,-120.625,2020,214,96.56
36.5,-120.0,2020,214,99.69
37.0,-124.375,2020,214,101.91
37.0,-123.75,2020,214,101.84
37.0,-123.125,2020,214,101.77
37.0,-122.5,2020,214,101.15
37.0,-121.875,2020,214,99.17
37.0,-121.25,2020,214,97.67
37.0,-120.625,2020,214,99.44
37.0,-120.0,2020,214,99.07
37.5,-124.375,2020,214,101.89
37.5,-123.75,2020,214,101.81
37.5,-123.125,2020,214,101.68
37.5,-122.5,2020,214,100.87
37.5,-121.875,2020,214,98.85
37.5,-121.25,2020,214,98.53
37.5,-120.625,2020,214,99.44
37.5,-120.0,2020,214,92.64
38.0,-124.375,2020,214,101.87
38.0,-123.75,2020,214,101.78
38.0,-123.125,2020,214,101.35
38.0,-122.5,2020,214,100.51
38.0,-121.875,2020,214,100.25
38.0,-121.25,2020,214,100.3
38.0,-120.625,2020,214,96.07
38.0,-120.0,2020,214,85.1
38.5,-124.375,2020,214,101.86
38.5,-123.75,2020,214,101.32
38.5,-123.125,2020,214,99.53
38.5,-122.5,2020,214,98.34
38.5,-121.875,2020,214,100.54
38.5,-121.25,2020,214,99.94
38.5,-120.625,2020,214,91.63
38.5,-120.0,2020,214,80.95
39.0,-124.375,2020,214,101.84
39.0,-123.75,2020,214,100.05
39.0,-123.125,2020,214,95.92
39.0,-122.5,2020,214,96.65
39.0,-121.875,2020,214,100.62
39.0,-121.25,2020,214,97.97
39.0,-120.625,2020,214,87.85
39.0,-120.0,2020,214,81.31
39.5,-124.375,2020,214,101.74
39.5,-123.75,2020,214,98.89
39.5,-123.125,2020,214,92.07
39.5,-122.5,2020,214,96.68
39.5,-121.875,2020,214,100.02
39.5,-121.25,2020,214,93.36
39.5,-120.625,2020,214,84.6
39.5,-120.0,2020,214,82.65
40.0,-124.375,2020,214,101.13
40.0,-123.75,2020,214,96.39
40.0,-123.125,2020,214,90.0
40.0,-122.5,2020,214,96.65
40.0,-121.875,2020,214,96.07
40.0,-121.25,2020,214,86.82
40.0,-120.625,2020,214,84.17
40.0,-120.0,2020,214,84.75
40.5,-124.375,2020,214,100.35
40.5,-123.75,2020,214,94.19
40.5,-123.125,2020,214,90.22
40.5,-122.5,2020,214,96.07
40.5,-121.875,2020,214,91.98
40.5,-121.25,2020,214,83.37
40.5,-120.625,2020,214,84.16
40.5,-120.0,2020,214,85.76
41.0,-124.375,2020,214,101.16
41.0,-123.75,2020,214,94.56
41.0,-123.125,2020,214,88.16
41.0,-122.5,2020,214,89.78
41.0,-121.875,2020,214,89.87
41.0,-121.25,2020,214,86.36
41.0,-120.625,2020,214,83.34
41.0,-120.0,2020,214,82.98
41.5,-124.375,2020,214,101.01
41.5,-123.75,2020,214,93.92
41.5,-123.125,2020,214,88.39
41.5,-122.5,2020,214,87.06
41.5,-121.875,2020,214,85.38
41.5,-121.25,2020,214,85.85
41.5,-120.625,2020,214,84.6
41.5,-120.0,2020,214,83.06
42.0,-124.375,2020,214,100.11
42.0,-123.75,2020,214,93.58
42.0,-123.125,2020,214,89.43
42.0,-122.5,2020,214,88.22
42.0,-121.875,2020,214,86.28
42.0,-121.25,2020,214,86.08
42.0,-120.625,2020,214,84.18
42.0,-120.0,2020,214,83.46
32.5,-124.375,2020,215,101.94
32.5,-123.75,2020,215,101.88
32.5,-123.125,2020,215,101.82
32.5,-122.5,2020,215,101.75
32.5,-121.875,2020,215,101.68
32.5,-121.25,2020,215,101.6
