LAT,LON,YEAR,DOY,PS
32.5,-124.375,2021,152,101.68
32.5,-123.75,2021,152,101.63
32.5,-123.125,2021,152,101.6
32.5,-122.5,2021,152,101.56
32.5,-121.875,2021,152,101.56
32.5,-121.25,2021,152,101.54
32.5,-120.625,2021,152,101.54
32.5,-120.0,2021,152,101.55
33.0,-124.375,2021,152,101.68
33.0,-123.75,2021,152,101.62
33.0,-123.125,2021,152,101.59
33.0,-122.5,2021,152,101.55
33.0,-121.875,2021,152,101.54
33.0,-121.25,2021,152,101.53
33.0,-120.625,2021,152,101.54
33.0,-120.0,2021,152,101.57
33.5,-124.375,2021,152,101.67
33.5,-123.75,2021,152,101.62
33.5,-123.125,2021,152,101.58
33.5,-122.5,2021,152,101.55
33.5,-121.875,2021,152,101.53
33.5,-121.25,2021,152,101.53
33.5,-120.625,2021,152,101.51
33.5,-120.0,2021,152,101.5
34.0,-124.375,2021,152,101.67
34.0,-123.75,2021,152,101.61
34.0,-123.125,2021,152,101.57
34.0,-122.5,2021,152,101.53
34.0,-121.875,2021,152,101.51
34.0,-121.25,2021,152,101.52
34.0,-120.625,2021,152,101.41
34.0,-120.0,2021,152,100.99
34.5,-124.375,2021,152,101.66
34.5,-123.75,2021,152,101.61
34.5,-123.125,2021,152,101.56
34.5,-122.5,2021,152,101.53
34.5,-121.875,2021,152,101.53
34.5,-121.25,2021,152,101.51
34.5,-120.625,2021,152,100.68
34.5,-120.0,2021,152,97.82
35.0,-124.375,2021,152,101.66
35.0,-123.75,2021,152,101.6
35.0,-123.125,2021,152,101.56
35.0,-122.5,2021,152,101.53
35.0,-121.875,2021,152,101.5
35.0,-121.25,2021,152,101.4
35.0,-120.625,2021,152,99.24
35.0,-120.0,2021,152,94.31
35.5,-124.375,2021,152,101.65
35.5,-123.75,2021,152,101.6
35.5,-123.125,2021,152,101.55
35.5,-122.5,2021,152,101.53
35.5,-121.875,2021,152,101.45
35.5,-121.25,2021,152,100.51
35.5,-120.625,2021,152,97.62
35.5,-120.0,2021,152,96.78
36.0,-124.375,2021,152,101.64
36.0,-123.75,2021,152,101.59
36.0,-123.125,2021,152,101.54
36.0,-122.5,2021,152,101.53
36.0,-121.875,2021,152,100.37
36.0,-121.25,2021,152,97.0
36.0,-120.625,2021,152,96.48
36.0,-120.0,2021,152,98.56
36.5,-124.375,2021,152,101.62
36.5,-123.75,2021,152,101.57
36.5,-123.125,2021,152,101.53
36.5,-122.5,2021,152,101.5
36.5,-121.875,2021,152,100.06
36.5,-121.25,2021,152,95.88
36.5,-120.625,2021,152,96.35
36.5,-120.0,2021,152,99.44
37.0,-124.375,2021,152,101.6
37.0,-123.75,2021,152,101.54
37.0,-123.125,2021,152,101.5
37.0,-122.5,2021,152,100.91
37.0,-121.875,2021,152,98.95
37.0,-121.25,2021,152,97.45
37.0,-120.625,2021,152,99.18
37.0,-120.0,2021,152,98.83
37.5,-124.375,2021,152,101.56
37.5,-123.75,2021,152,101.5
37.5,-123.125,2021,152,101.42
37.5,-122.5,2021,152,100.64
