LAT,LON,YEAR,DOY,WS10M
32.5,-119.375,2022,244,9.64
32.5,-118.75,2022,244,8.19
32.5,-118.125,2022,244,5.34
32.5,-117.5,2022,244,3.59
32.5,-116.875,2022,244,2.64
32.5,-116.25,2022,244,1.99
32.5,-115.625,2022,244,3.24
32.5,-115.0,2022,244,4.01
32.5,-114.375,2022,244,3.75
33.0,-119.375,2022,244,9.5
33.0,-118.75,2022,244,7.8
33.0,-118.125,2022,244,4.24
33.0,-117.5,2022,244,2.97
33.0,-116.875,2022,244,2.62
33.0,-116.25,2022,244,2.3
33.0,-115.625,2022,244,3.01
33.0,-115.0,2022,244,3.62
33.0,-114.375,2022,244,3.21
33.5,-119.375,2022,244,8.7
33.5,-118.75,2022,244,5.42
33.5,-118.125,2022,244,2.96
33.5,-117.5,2022,244,2.5
33.5,-116.875,2022,244,2.54
33.5,-116.25,2022,244,2.39
33.5,-115.625,2022,244,2.53
33.5,-115.0,2022,244,2.75
33.5,-114.375,2022,244,2.91
34.0,-119.375,2022,244,5.26
34.0,-118.75,2022,244,3.87
34.0,-118.125,2022,244,3.65
34.0,-117.5,2022,244,2.89
34.0,-116.875,2022,244,1.68
34.0,-116.25,2022,244,2.09
34.0,-115.625,2022,244,1.89
34.0,-115.0,2022,244,2.04
34.0,-114.375,2022,244,2.87
34.5,-119.375,2022,244,2.6
34.5,-118.75,2022,244,3.47
34.5,-118.125,2022,244,3.2
34.5,-117.5,2022,244,1.77
34.5,-116.875,2022,244,1.85
34.5,-116.25,2022,244,2.28
34.5,-115.625,2022,244,2.05
34.5,-115.0,2022,244,2.23
34.5,-114.375,2022,244,3.12
35.0,-119.375,2022,244,2.91
35.0,-118.75,2022,244,3.27
35.0,-118.125,2022,244,2.85
35.0,-117.5,2022,244,2.1
35.0,-116.875,2022,244,2.23
35.0,-116.25,2022,244,1.7
35.0,-115.625,2022,244,2.01
35.0,-115.0,2022,244,2.5
35.0,-114.375,2022,244,3.49
35.5,-119.375,2022,244,2.68
35.5,-118.75,2022,244,2.77
35.5,-118.125,2022,244,2.72
35.5,-117.5,2022,244,2.27
35.5,-116.875,2022,244,1.9
35.5,-116.25,2022,244,1.5
35.5,-115.625,2022,244,1.52
35.5,-115.0,2022,244,2.1
35.5,-114.375,2022,244,3.34
36.0,-119.375,2022,244,2.09
36.0,-118.75,2022,244,2.72
36.0,-118.125,2022,244,2.25
36.0,-117.5,2022,244,2.24
36.0,-116.875,2022,244,1.62
36.0,-116.25,2022,244,2.12
36.0,-115.625,2022,244,2.17
36.0,-115.0,2022,244,2.37
36.0,-114.375,2022,244,2.65
36.5,-119.375,2022,244,2.77
36.5,-118.75,2022,244,1.94
36.5,-118.125,2022,244,1.9
36.5,-117.5,2022,244,2.19
36.5,-116.875,2022,244,1.91
36.5,-116.25,2022,244,2.45
36.5,-115.625,2022,244,2.44
36.5,-115.0,2022,244,2.52
36.5,-114.375,2022,244,2.44
37.0,-119.375,2022,244,2.58
37.0,-118.75,2022,244,1.78
37.0,-118.125,2022,244,1.99
37.0,-117.5,2022,244,2.04
37.0,-116.875,2022,244,2.1
37.0,-116.25,2022,244,2.49
37.0,-115.625,2022,244,2.68
37.0,-115.0,2022,244,2.45
37.0,-114.375,2022,244,2.94
37.5,-119.375,2022,244,2.36
37.5,-118.75,2022,244,1.83
37.5,-118.125,2022,244,1.85
37.5,-117.5,2022,244,1.84
37.5,-116.875,2022,244,2.04
37.5,-116.25,2022,244,2.33
37.5,-115.625,2022,244,2.74
37.5,-115.0,2022,244,3.0
37.5,-114.375,2022,244,2.85
38.0,-119.375,2022,244,2.15
38.0,-118.75,2022,244,2.25
38.0,-118.125,2022,244,1.39
38.0,-117.5,2022,244,1.52
38.0,-116.875,2022,244,1.89
38.0,-116.25,2022,244,2.31
38.0,-115.625,2022,244,2.59
38.0,-115.0,2022,244,2.91
38.0,-114.375,2022,244,2.68
38.5,-119.375,2022,244,1.5
38.5,-118.75,2022,244,2.24
38.5,-118.125,2022,244,1.53
38.5,-117.5,2022,244,1.15
38.5,-116.875,2022,244,1.52
38.5,-116.25,2022,244,2.21
38.5,-115.625,2022,244,2.44
38.5,-115.0,2022,244,2.55
38.5,-114.375,2022,244,2.24
39.0,-119.375,2022,244,2.3
39.0,-118.75,2022,244,1.94
39.0,-118.125,2022,244,1.46
39.0,-117.5,2022,244,1.68
39.0,-116.875,2022,244,1.24
39.0,-116.25,2022,244,1.98
39.0,-115.625,2022,244,2.32
39.0,-115.0,2022,244,1.99
39.0,-114.375,2022,244,2.02
39.5,-119.375,2022,244,2.33
39.5,-118.75,2022,244,1.66
39.5,-118.125,2022,244,1.47
39.5,-117.5,2022,244,1.5
39.5,-116.875,2022,244,1.54
39.5,-116.25,2022,244,2.05
39.5,-115.625,2022,244,2.2
39.5,-115.0,2022,244,2.02
39.5,-114.375,2022,244,2.09
40.0,-119.375,2022,244,2.3
40.0,-118.75,2022,244,2.03
40.0,-118.125,2022,244,1.49
40.0,-117.5,2022,244,1.63
40.0,-116.875,2022,244,2.06
40.0,-116.25,2022,244,2.26
40.0,-115.625,2022,244,2.35
40.0,-115.0,2022,244,2.38
40.0,-114.375,2022,244,2.39
40.5,-119.375,2022,244,2.21
40.5,-118.75,2022,244,2.24
40.5,-118.125,2022,244,2.06
40.5,-117.5,2022,244,1.73
40.5,-116.875,2022,244,2.17
40.5,-116.25,2022,244,2.48
40.5,-115.625,2022,244,2.59
40.5,-115.0,2022,244,2.6
40.5,-114.375,2022,244,2.53
41.0,-119.375,2022,244,2.75
41.0,-118.75,2022,244,2.27
41.0,-118.125,2022,244,2.26
41.0,-117.5,2022,244,2.21
41.0,-116.875,2022,244,2.55
41.0,-116.25,2022,244,2.88
41.0,-115.625,2022,244,2.96
41.0,-115.0,2022,244,2.83
41.0,-114.375,2022,244,2.84
41.5,-119.375,2022,244,3.07
41.5,-118.75,2022,244,2.71
41.5,-118.125,2022,244,2.78
41.5,-117.5,2022,244,2.77
41.5,-116.875,2022,244,2.8
41.5,-116.25,2022,244,2.84
41.5,-115.625,2022,244,3.2
41.5,-115.0,2022,244,3.38
41.5,-114.375,2022,244,3.64
42.0,-119.375,2022,244,3.06
42.0,-118.75,2022,244,2.78
42.0,-118.125,2022,244,2.8
42.0,-117.5,2022,244,2.93
42.0,-116.875,2022,244,3.03
42.0,-116.25,2022,244,3.07
42.0,-115.625,2022,244,3.52
42.0,-115.0,2022,244,4.09
42.0,-114.375,2022,244,4.18
32.5,-119.375,2022,245,3.27
32.5,-118.75,2022,245,3.12
32.5,-118.125,2022,245,2.77
32.5,-117.5,2022,245,3.48
32.5,-116.875,2022,245,2.75
32.5,-116.25,2022,245,2.54
32.5,-115.625,2022,245,3.71
32.5,-115.0,2022,245,5.15
32.5,-114.375,2022,245,5.3
33.0,-119.375,2022,245,2.95
33.0,-118.75,2022,245,2.86
33.0,-118.125,2022,245,2.7
33.0,-117.5,2022,245,3.27
33.0,-116.875,2022,245,2.09
33.0,-116.25,2022,245,3.31
33.0,-115.625,2022,245,3.2
33.0,-115.0,2022,245,4.72
33.0,-114.375,2022,245,4.37
33.5,-119.375,2022,245,2.69
33.5,-118.75,2022,245,2.47
33.5,-118.125,2022,245,3.08
33.5,-117.5,2022,245,3.05
33.5,-116.875,2022,245,1.57
33.5,-116.25,2022,245,2.75
33.5,-115.625,2022,245,3.35
33.5,-115.0,2022,245,3.8
33.5,-114.375,2022,245,3.53
34.0,-119.375,2022,245,2.42
34.0,-118.75,2022,245,2.9
34.0,-118.125,2022,245,3.02
34.0,-117.5,2022,245,2.03
34.0,-116.875,2022,245,1.81
34.0,-116.25,2022,245,2.74
34.0,-115.625,2022,245,3.26
34.0,-115.0,2022,245,3.05
34.0,-114.375,2022,245,2.92
34.5,-119.375,2022,245,1.77
34.5,-118.75,2022,245,1.72
34.5,-118.125,2022,245,2.47
34.5,-117.5,2022,245,2.3
34.5,-116.875,2022,245,2.75
34.5,-116.25,2022,245,3.21
34.5,-115.625,2022,245,3.04
34.5,-115.0,2022,245,2.86
34.5,-114.375,2022,245,2.97
35.0,-119.375,2022,245,3.41
35.0,-118.75,2022,245,3.32
35.0,-118.125,2022,245,2.33
35.0,-117.5,2022,245,2.47
35.0,-116.875,2022,245,3.36
35.0,-116.25,2022,245,2.48
35.0,-115.625,2022,245,3.03
35.0,-115.0,2022,245,2.98
35.0,-114.375,2022,245,3.25
35.5,-119.375,2022,245,3.17
35.5,-118.75,2022,245,2.8
35.5,-118.125,2022,245,2.28
35.5,-117.5,2022,245,1.82
35.5,-116.875,2022,245,2.4
35.5,-116.25,2022,245,2.03
35.5,-115.625,2022,245,2.61
35.5,-115.0,2022,245,3.07
35.5,-114.375,2022,245,3.46
36.0,-119.375,2022,245,2.74
36.0,-118.75,2022,245,2.96
36.0,-118.125,2022,245,2.1
36.0,-117.5,2022,245,2.12
36.0,-116.875,2022,245,1.59
36.0,-116.25,2022,245,1.72
36.0,-115.625,2022,245,2.24
36.0,-115.0,2022,245,2.75
36.0,-114.375,2022,245,3.31
36.5,-119.375,2022,245,3.4
36.5,-118.75,2022,245,2.19
36.5,-118.125,2022,245,1.74
36.5,-117.5,2022,245,2.2
36.5,-116.875,2022,245,2.18
36.5,-116.25,2022,245,2.9
36.5,-115.625,2022,245,3.21
36.5,-115.0,2022,245,2.47
36.5,-114.375,2022,245,2.66
37.0,-119.375,2022,245,2.9
37.0,-118.75,2022,245,2.01
37.0,-118.125,2022,245,1.8
37.0,-117.5,2022,245,2.45
37.0,-116.875,2022,245,2.88
37.0,-116.25,2022,245,3.72
37.0,-115.625,2022,245,3.26
37.0,-115.0,2022,245,2.59
37.0,-114.375,2022,245,2.22
37.5,-119.375,2022,245,2.28
37.5,-118.75,2022,245,1.95
37.5,-118.125,2022,245,2.08
37.5,-117.5,2022,245,2.17
37.5,-116.875,2022,245,2.59
37.5,-116.25,2022,245,3.26
37.5,-115.625,2022,245,3.28
37.5,-115.0,2022,245,3.09
37.5,-114.375,2022,245,2.93
38.0,-119.375,2022,245,1.9
38.0,-118.75,2022,245,1.98
38.0,-118.125,2022,245,2.11
38.0,-117.5,2022,245,1.88
38.0,-116.875,2022,245,2.33
38.0,-116.25,2022,245,2.75
38.0,-115.625,2022,245,2.72
38.0,-115.0,2022,245,2.94
38.0,-114.375,2022,245,3.06
38.5,-119.375,2022,245,2.04
38.5,-118.75,2022,245,1.76
38.5,-118.125,2022,245,1.52
38.5,-117.5,2022,245,1.97
38.5,-116.875,2022,245,2.25
38.5,-116.25,2022,245,2.35
38.5,-115.625,2022,245,2.1
38.5,-115.0,2022,245,2.48
38.5,-114.375,2022,245,2.83
39.0,-119.375,2022,245,2.07
39.0,-118.75,2022,245,1.68
39.0,-118.125,2022,245,1.33
39.0,-117.5,2022,245,1.74
39.0,-116.875,2022,245,1.76
39.0,-116.25,2022,245,2.24
39.0,-115.625,2022,245,2.61
39.0,-115.0,2022,245,2.45
39.0,-114.375,2022,245,2.46
39.5,-119.375,2022,245,2.09
39.5,-118.75,2022,245,1.76
39.5,-118.125,2022,245,1.99
39.5,-117.5,2022,245,2.19
39.5,-116.875,2022,245,2.15
39.5,-116.25,2022,245,2.46
39.5,-115.625,2022,245,2.75
39.5,-115.0,2022,245,2.49
39.5,-114.375,2022,245,2.25
40.0,-119.375,2022,245,2.19
40.0,-118.75,2022,245,1.98
40.0,-118.125,2022,245,1.96
40.0,-117.5,2022,245,2.24
40.0,-116.875,2022,245,2.3
40.0,-116.25,2022,245,2.57
40.0,-115.625,2022,245,2.55
40.0,-115.0,2022,245,2.62
40.0,-114.375,2022,245,2.3
40.5,-119.375,2022,245,1.67
40.5,-118.75,2022,245,1.91
40.5,-118.125,2022,245,2.39
40.5,-117.5,2022,245,2.07
40.5,-116.875,2022,245,2.16
40.5,-116.25,2022,245,2.56
40.5,-115.625,2022,245,2.47
40.5,-115.0,2022,245,2.48
40.5,-114.375,2022,245,2.02
41.0,-119.375,2022,245,2.32
41.0,-118.75,2022,245,2.32
41.0,-118.125,2022,245,2.8
41.0,-117.5,2022,245,2.79
41.0,-116.875,2022,245,2.88
41.0,-116.25,2022,245,2.7
41.0,-115.625,2022,245,2.24
41.0,-115.0,2022,245,1.67
41.0,-114.375,2022,245,1.69
41.5,-119.375,2022,245,2.9
41.5,-118.75,2022,245,2.47
41.5,-118.125,2022,245,2.89
41.5,-117.5,2022,245,3.16
41.5,-116.875,2022,245,2.96
41.5,-116.25,2022,245,2.44
41.5,-115.625,2022,245,1.81
41.5,-115.0,2022,245,1.81
41.5,-114.375,2022,245,2.77
42.0,-119.375,2022,245,4.1
42.0,-118.75,2022,245,3.31
42.0,-118.125,2022,245,3.12
42.0,-117.5,2022,245,3.17
42.0,-116.875,2022,245,2.82
42.0,-116.25,2022,245,2.23
42.0,-115.625,2022,245,2.09
42.0,-115.0,2022,245,2.64
42.0,-114.375,2022,245,3.35
32.5,-119.375,2022,246,2.28
32.5,-118.75,2022,246,1.84
32.5,-118.125,2022,246,1.86
32.5,-117.5,2022,246,2.49
32.5,-116.875,2022,246,1.89
32.5,-116.25,2022,246,3.4
32.5,-115.625,2022,246,4.06
32.5,-115.0,2022,246,4.93
32.5,-114.375,2022,246,3.78
33.0,-119.375,2022,246,2.12
