LAT,LON,YEAR,DOY,PS
32.5,-119.375,2021,244,100.97
32.5,-118.75,2021,244,100.97
32.5,-118.125,2021,244,100.94
32.5,-117.5,2021,244,100.75
32.5,-116.875,2021,244,96.48
32.5,-116.25,2021,244,91.48
32.5,-115.625,2021,244,98.65
32.5,-115.0,2021,244,99.95
32.5,-114.375,2021,244,98.88
33.0,-119.375,2021,244,100.92
33.0,-118.75,2021,244,100.94
33.0,-118.125,2021,244,100.76
33.0,-117.5,2021,244,100.02
33.0,-116.875,2021,244,94.33
33.0,-116.25,2021,244,95.2
33.0,-115.625,2021,244,99.93
33.0,-115.0,2021,244,98.56
33.0,-114.375,2021,244,98.09
33.5,-119.375,2021,244,100.96
33.5,-118.75,2021,244,100.95
33.5,-118.125,2021,244,100.37
33.5,-117.5,2021,244,98.11
33.5,-116.875,2021,244,91.4
33.5,-116.25,2021,244,94.54
33.5,-115.625,2021,244,96.23
33.5,-115.0,2021,244,97.08
33.5,-114.375,2021,244,96.97
34.0,-119.375,2021,244,100.78
34.0,-118.75,2021,244,98.81
34.0,-118.125,2021,244,96.42
34.0,-117.5,2021,244,93.8
34.0,-116.875,2021,244,89.94
34.0,-116.25,2021,244,90.41
34.0,-115.625,2021,244,94.41
34.0,-115.0,2021,244,96.45
34.0,-114.375,2021,244,96.97
34.5,-119.375,2021,244,92.56
34.5,-118.75,2021,244,92.21
34.5,-118.125,2021,244,92.0
34.5,-117.5,2021,244,89.49
34.5,-116.875,2021,244,88.47
34.5,-116.25,2021,244,91.53
34.5,-115.625,2021,244,94.62
34.5,-115.0,2021,244,94.12
34.5,-114.375,2021,244,95.15
35.0,-119.375,2021,244,92.04
35.0,-118.75,2021,244,90.75
35.0,-118.125,2021,244,89.8
35.0,-117.5,2021,244,90.99
35.0,-116.875,2021,244,91.19
35.0,-116.25,2021,244,93.55
35.0,-115.625,2021,244,89.47
35.0,-115.0,2021,244,90.88
35.0,-114.375,2021,244,92.72
35.5,-119.375,2021,244,98.64
35.5,-118.75,2021,244,92.56
35.5,-118.125,2021,244,87.1
35.5,-117.5,2021,244,90.77
35.5,-116.875,2021,244,91.35
35.5,-116.25,2021,244,92.7
35.5,-115.625,2021,244,88.31
35.5,-115.0,2021,244,89.02
35.5,-114.375,2021,244,91.12
36.0,-119.375,2021,244,99.45
36.0,-118.75,2021,244,88.83
36.0,-118.125,2021,244,80.57
36.0,-117.5,2021,244,87.28
36.0,-116.875,2021,244,91.69
36.0,-116.25,2021,244,91.89
36.0,-115.625,2021,244,87.27
36.0,-115.0,2021,244,92.3
36.0,-114.375,2021,244,92.28
36.5,-119.375,2021,244,97.75
36.5,-118.75,2021,244,82.3
36.5,-118.125,2021,244,77.63
36.5,-117.5,2021,244,87.73
36.5,-116.875,2021,244,90.98
36.5,-116.25,2021,244,89.54
36.5,-115.625,2021,244,84.73
36.5,-115.0,2021,244,88.62
36.5,-114.375,2021,244,92.19
37.0,-119.375,2021,244,89.43
37.0,-118.75,2021,244,75.09
37.0,-118.125,2021,244,79.11
37.0,-117.5,2021,244,85.78
37.0,-116.875,2021,244,86.13
37.0,-116.25,2021,244,85.42
37.0,-115.625,2021,244,85.76
37.0,-115.0,2021,244,86.97
37.0,-114.375,2021,244,89.36
37.5,-119.375,2021,244,78.83
37.5,-118.75,2021,244,74.19
37.5,-118.125,2021,244,79.88
37.5,-117.5,2021,244,82.64
37.5,-116.875,2021,244,83.0
37.5,-116.25,2021,244,82.18
37.5,-115.625,2021,244,83.06
37.5,-115.0,2021,244,84.57
37.5,-114.375,2021,244,83.1
38.0,-119.375,2021,244,74.81
38.0,-118.75,2021,244,77.43
38.0,-118.125,2021,244,80.6
38.0,-117.5,2021,244,82.27
38.0,-116.875,2021,244,81.51
38.0,-116.25,2021,244,81.81
38.0,-115.625,2021,244,81.21
38.0,-115.0,2021,244,82.93
38.0,-114.375,2021,244,81.38
38.5,-119.375,2021,244,77.57
38.5,-118.75,2021,244,80.94
38.5,-118.125,2021,244,81.76
38.5,-117.5,2021,244,80.61
38.5,-116.875,2021,244,78.86
38.5,-116.25,2021,244,80.15
38.5,-115.625,2021,244,81.88
38.5,-115.0,2021,244,81.0
38.5,-114.375,2021,244,79.73
39.0,-119.375,2021,244,82.78
39.0,-118.75,2021,244,84.6
39.0,-118.125,2021,244,82.79
39.0,-117.5,2021,244,79.39
39.0,-116.875,2021,244,77.6
39.0,-116.25,2021,244,77.95
39.0,-115.625,2021,244,79.2
39.0,-115.0,2021,244,79.18
39.0,-114.375,2021,244,79.07
39.5,-119.375,2021,244,83.96
39.5,-118.75,2021,244,86.72
39.5,-118.125,2021,244,84.14
39.5,-117.5,2021,244,80.49
39.5,-116.875,2021,244,79.37
39.5,-116.25,2021,244,79.41
39.5,-115.625,2021,244,79.53
39.5,-115.0,2021,244,78.77
39.5,-114.375,2021,244,79.17
40.0,-119.375,2021,244,84.57
40.0,-118.75,2021,244,86.08
40.0,-118.125,2021,244,85.8
40.0,-117.5,2021,244,83.95
40.0,-116.875,2021,244,81.29
40.0,-116.25,2021,244,80.58
40.0,-115.625,2021,244,79.52
40.0,-115.0,2021,244,78.99
40.0,-114.375,2021,244,80.28
40.5,-119.375,2021,244,85.24
40.5,-118.75,2021,244,84.75
40.5,-118.125,2021,244,84.31
40.5,-117.5,2021,244,83.33
40.5,-116.875,2021,244,83.27
40.5,-116.25,2021,244,81.96
40.5,-115.625,2021,244,80.39
40.5,-115.0,2021,244,79.97
40.5,-114.375,2021,244,81.92
41.0,-119.375,2021,244,83.63
41.0,-118.75,2021,244,85.63
41.0,-118.125,2021,244,85.13
41.0,-117.5,2021,244,84.38
41.0,-116.875,2021,244,83.71
41.0,-116.25,2021,244,81.19
41.0,-115.625,2021,244,81.16
41.0,-115.0,2021,244,80.45
41.0,-114.375,2021,244,82.02
41.5,-119.375,2021,244,81.82
41.5,-118.75,2021,244,83.63
41.5,-118.125,2021,244,84.75
41.5,-117.5,2021,244,83.58
41.5,-116.875,2021,244,82.49
41.5,-116.25,2021,244,80.29
41.5,-115.625,2021,244,79.49
41.5,-115.0,2021,244,80.38
41.5,-114.375,2021,244,81.49
42.0,-119.375,2021,244,81.99
42.0,-118.75,2021,244,84.03
42.0,-118.125,2021,244,82.59
42.0,-117.5,2021,244,82.89
42.0,-116.875,2021,244,82.97
42.0,-116.25,2021,244,82.11
42.0,-115.625,2021,244,81.27
42.0,-115.0,2021,244,81.05
42.0,-114.375,2021,244,81.91
32.5,-119.375,2021,245,101.28
32.5,-118.75,2021,245,101.27
32.5,-118.125,2021,245,101.22
32.5,-117.5,2021,245,101.02
32.5,-116.875,2021,245,96.73
32.5,-116.25,2021,245,91.73
32.5,-115.625,2021,245,98.98
32.5,-115.0,2021,245,100.25
32.5,-114.375,2021,245,99.17
33.0,-119.375,2021,245,101.23
33.0,-118.75,2021,245,101.24
33.0,-118.125,2021,245,101.03
33.0,-117.5,2021,245,100.3
33.0,-116.875,2021,245,94.57
33.0,-116.25,2021,245,95.47
33.0,-115.625,2021,245,100.26
33.0,-115.0,2021,245,98.87
33.0,-114.375,2021,245,98.4
33.5,-119.375,2021,245,101.29
33.5,-118.75,2021,245,101.25
33.5,-118.125,2021,245,100.66
33.5,-117.5,2021,245,98.38
33.5,-116.875,2021,245,91.66
33.5,-116.25,2021,245,94.82
33.5,-115.625,2021,245,96.52
33.5,-115.0,2021,245,97.38
