LAT,LON,YEAR,DOY,PS
32.5,-119.375,2023,244,100.97
32.5,-118.75,2023,244,100.98
32.5,-118.125,2023,244,100.96
32.5,-117.5,2023,244,100.78
32.5,-116.875,2023,244,96.61
32.5,-116.25,2023,244,91.68
32.5,-115.625,2023,244,98.9
32.5,-115.0,2023,244,100.25
32.5,-114.375,2023,244,99.2
33.0,-119.375,2023,244,100.91
33.0,-118.75,2023,244,100.96
33.0,-118.125,2023,244,100.79
33.0,-117.5,2023,244,100.11
33.0,-116.875,2023,244,94.51
33.0,-116.25,2023,244,95.42
33.0,-115.625,2023,244,100.19
33.0,-115.0,2023,244,98.83
33.0,-114.375,2023,244,98.43
33.5,-119.375,2023,244,100.98
33.5,-118.75,2023,244,100.96
33.5,-118.125,2023,244,100.42
33.5,-117.5,2023,244,98.2
33.5,-116.875,2023,244,91.6
33.5,-116.25,2023,244,94.85
33.5,-115.625,2023,244,96.53
33.5,-115.0,2023,244,97.39
33.5,-114.375,2023,244,97.32
34.0,-119.375,2023,244,100.77
34.0,-118.75,2023,244,98.87
34.0,-118.125,2023,244,96.54
34.0,-117.5,2023,244,94.0
34.0,-116.875,2023,244,90.15
34.0,-116.25,2023,244,90.7
34.0,-115.625,2023,244,94.7
34.0,-115.0,2023,244,96.8
34.0,-114.375,2023,244,97.32
34.5,-119.375,2023,244,92.74
34.5,-118.75,2023,244,92.35
34.5,-118.125,2023,244,92.17
34.5,-117.5,2023,244,89.71
34.5,-116.875,2023,244,88.73
34.5,-116.25,2023,244,91.81
34.5,-115.625,2023,244,94.9
34.5,-115.0,2023,244,94.47
34.5,-114.375,2023,244,95.51
35.0,-119.375,2023,244,92.11
35.0,-118.75,2023,244,90.9
35.0,-118.125,2023,244,90.06
35.0,-117.5,2023,244,91.23
35.0,-116.875,2023,244,91.43
35.0,-116.25,2023,244,93.78
35.0,-115.625,2023,244,89.79
35.0,-115.0,2023,244,91.22
35.0,-114.375,2023,244,93.07
35.5,-119.375,2023,244,98.68
35.5,-118.75,2023,244,92.61
35.5,-118.125,2023,244,87.33
35.5,-117.5,2023,244,91.07
35.5,-116.875,2023,244,91.66
35.5,-116.25,2023,244,92.97
35.5,-115.625,2023,244,88.59
35.5,-115.0,2023,244,89.32
35.5,-114.375,2023,244,91.45
36.0,-119.375,2023,244,99.49
36.0,-118.75,2023,244,88.96
36.0,-118.125,2023,244,80.85
36.0,-117.5,2023,244,87.62
36.0,-116.875,2023,244,92.02
36.0,-116.25,2023,244,92.2
36.0,-115.625,2023,244,87.55
36.0,-115.0,2023,244,92.59
36.0,-114.375,2023,244,92.57
36.5,-119.375,2023,244,97.81
36.5,-118.75,2023,244,82.5
36.5,-118.125,2023,244,77.69
36.5,-117.5,2023,244,87.92
36.5,-116.875,2023,244,91.25
36.5,-116.25,2023,244,89.85
36.5,-115.625,2023,244,85.0
36.5,-115.0,2023,244,88.89
36.5,-114.375,2023,244,92.43
37.0,-119.375,2023,244,89.58
37.0,-118.75,2023,244,75.19
37.0,-118.125,2023,244,79.15
37.0,-117.5,2023,244,86.02
37.0,-116.875,2023,244,86.37
37.0,-116.25,2023,244,85.66
37.0,-115.625,2023,244,86.0
37.0,-115.0,2023,244,87.18
37.0,-114.375,2023,244,89.57
37.5,-119.375,2023,244,78.87
37.5,-118.75,2023,244,74.1
37.5,-118.125,2023,244,79.94
37.5,-117.5,2023,244,82.74
37.5,-116.875,2023,244,83.11
37.5,-116.25,2023,244,82.34
37.5,-115.625,2023,244,83.27
37.5,-115.0,2023,244,84.77
37.5,-114.375,2023,244,83.32
38.0,-119.375,2023,244,74.7
38.0,-118.75,2023,244,77.39
38.0,-118.125,2023,244,80.63
38.0,-117.5,2023,244,82.35
38.0,-116.875,2023,244,81.63
38.0,-116.25,2023,244,81.92
38.0,-115.625,2023,244,81.38
38.0,-115.0,2023,244,83.09
38.0,-114.375,2023,244,81.58
38.5,-119.375,2023,244,77.39
38.5,-118.75,2023,244,80.91
38.5,-118.125,2023,244,81.73
38.5,-117.5,2023,244,80.65
38.5,-116.875,2023,244,78.9
38.5,-116.25,2023,244,80.22
38.5,-115.625,2023,244,81.97
38.5,-115.0,2023,244,81.15
38.5,-114.375,2023,244,79.93
39.0,-119.375,2023,244,82.68
39.0,-118.75,2023,244,84.49
39.0,-118.125,2023,244,82.7
39.0,-117.5,2023,244,79.36
39.0,-116.875,2023,244,77.6
39.0,-116.25,2023,244,77.99
39.0,-115.625,2023,244,79.32
39.0,-115.0,2023,244,79.3
39.0,-114.375,2023,244,79.25
39.5,-119.375,2023,244,83.84
39.5,-118.75,2023,244,86.6
39.5,-118.125,2023,244,84.04
39.5,-117.5,2023,244,80.41
39.5,-116.875,2023,244,79.32
39.5,-116.25,2023,244,79.39
39.5,-115.625,2023,244,79.56
39.5,-115.0,2023,244,78.86
39.5,-114.375,2023,244,79.31
40.0,-119.375,2023,244,84.46
40.0,-118.75,2023,244,85.97
40.0,-118.125,2023,244,85.67
40.0,-117.5,2023,244,83.82
40.0,-116.875,2023,244,81.18
40.0,-116.25,2023,244,80.52
40.0,-115.625,2023,244,79.52
40.0,-115.0,2023,244,79.04
40.0,-114.375,2023,244,80.41
40.5,-119.375,2023,244,85.14
40.5,-118.75,2023,244,84.63
40.5,-118.125,2023,244,84.18
40.5,-117.5,2023,244,83.22
40.5,-116.875,2023,244,83.15
40.5,-116.25,2023,244,81.86
40.5,-115.625,2023,244,80.31
40.5,-115.0,2023,244,79.94
40.5,-114.375,2023,244,81.96
41.0,-119.375,2023,244,83.54
41.0,-118.75,2023,244,85.48
41.0,-118.125,2023,244,84.99
41.0,-117.5,2023,244,84.23
41.0,-116.875,2023,244,83.56
41.0,-116.25,2023,244,81.09
41.0,-115.625,2023,244,81.06
41.0,-115.0,2023,244,80.38
41.0,-114.375,2023,244,81.99
41.5,-119.375,2023,244,81.67
41.5,-118.75,2023,244,83.52
41.5,-118.125,2023,244,84.61
41.5,-117.5,2023,244,83.44
41.5,-116.875,2023,244,82.34
41.5,-116.25,2023,244,80.16
41.5,-115.625,2023,244,79.38
41.5,-115.0,2023,244,80.28
