LAT,LON,YEAR,DOY,WS10M
32.5,-124.375,2020,153,5.07
32.5,-123.75,2020,153,5.44
32.5,-123.125,2020,153,6.01
32.5,-122.5,2020,153,6.69
32.5,-121.875,2020,153,7.33
32.5,-121.25,2020,153,7.72
32.5,-120.625,2020,153,8.13
32.5,-120.0,2020,153,8.56
33.0,-124.375,2020,153,5.4
33.0,-123.75,2020,153,5.65
33.0,-123.125,2020,153,6.11
33.0,-122.5,2020,153,6.7
33.0,-121.875,2020,153,7.32
33.0,-121.25,2020,153,7.76
33.0,-120.625,2020,153,8.3
33.0,-120.0,2020,153,8.85
33.5,-124.375,2020,153,5.72
33.5,-123.75,2020,153,5.88
33.5,-123.125,2020,153,6.21
33.5,-122.5,2020,153,6.69
33.5,-121.875,2020,153,7.31
33.5,-121.25,2020,153,7.84
33.5,-120.625,2020,153,8.48
33.5,-120.0,2020,153,9.3
34.0,-124.375,2020,153,5.99
34.0,-123.75,2020,153,6.06
34.0,-123.125,2020,153,6.3
34.0,-122.5,2020,153,6.67
34.0,-121.875,2020,153,7.27
34.0,-121.25,2020,153,7.71
34.0,-120.625,2020,153,8.21
34.0,-120.0,2020,153,7.65
34.5,-124.375,2020,153,6.16
34.5,-123.75,2020,153,6.14
34.5,-123.125,2020,153,6.34
34.5,-122.5,2020,153,6.69
34.5,-121.875,2020,153,7.22
34.5,-121.25,2020,153,7.28
34.5,-120.625,2020,153,6.51
34.5,-120.0,2020,153,4.48
35.0,-124.375,2020,153,6.28
35.0,-123.75,2020,153,6.21
35.0,-123.125,2020,153,6.42
35.0,-122.5,2020,153,6.82
35.0,-121.875,2020,153,7.31
35.0,-121.25,2020,153,6.26
35.0,-120.625,2020,153,3.72
35.0,-120.0,2020,153,2.28
35.5,-124.375,2020,153,6.48
35.5,-123.75,2020,153,6.36
35.5,-123.125,2020,153,6.56
35.5,-122.5,2020,153,6.91
35.5,-121.875,2020,153,7.0
35.5,-121.25,2020,153,4.34
35.5,-120.625,2020,153,2.74
35.5,-120.0,2020,153,2.71
36.0,-124.375,2020,153,6.74
36.0,-123.75,2020,153,6.53
36.0,-123.125,2020,153,6.61
36.0,-122.5,2020,153,6.37
36.0,-121.875,2020,153,5.3
36.0,-121.25,2020,153,2.6
36.0,-120.625,2020,153,2.08
36.0,-120.0,2020,153,2.09
36.5,-124.375,2020,153,7.01
36.5,-123.75,2020,153,6.74
36.5,-123.125,2020,153,6.47
36.5,-122.5,2020,153,5.92
36.5,-121.875,2020,153,3.64
36.5,-121.25,2020,153,2.29
36.5,-120.625,2020,153,2.58
36.5,-120.0,2020,153,2.09
37.0,-124.375,2020,153,7.16
37.0,-123.75,2020,153,6.84
37.0,-123.125,2020,153,6.33
37.0,-122.5,2020,153,5.22
37.0,-121.875,2020,153,2.45
37.0,-121.25,2020,153,2.77
37.0,-120.625,2020,153,3.38
37.0,-120.0,2020,153,2.02
37.5,-124.375,2020,153,7.28
37.5,-123.75,2020,153,6.62
37.5,-123.125,2020,153,5.77
37.5,-122.5,2020,153,4.03
37.5,-121.875,2020,153,3.23
37.5,-121.25,2020,153,3.05
37.5,-120.625,2020,153,2.64
37.5,-120.0,2020,153,1.48
38.0,-124.375,2020,153,7.98
38.0,-123.75,2020,153,6.68
38.0,-123.125,2020,153,4.84
38.0,-122.5,2020,153,3.3
38.0,-121.875,2020,153,4.03
38.0,-121.25,2020,153,3.37
38.0,-120.625,2020,153,1.75
38.0,-120.0,2020,153,1.78
38.5,-124.375,2020,153,8.34
38.5,-123.75,2020,153,6.58
38.5,-123.125,2020,153,3.07
38.5,-122.5,2020,153,2.58
38.5,-121.875,2020,153,3.25
38.5,-121.25,2020,153,2.81
38.5,-120.625,2020,153,1.92
38.5,-120.0,2020,153,2.0
39.0,-124.375,2020,153,8.77
39.0,-123.75,2020,153,4.2
39.0,-123.125,2020,153,1.37
39.0,-122.5,2020,153,2.13
39.0,-121.875,2020,153,2.74
39.0,-121.25,2020,153,2.54
39.0,-120.625,2020,153,1.76
39.0,-120.0,2020,153,2.32
39.5,-124.375,2020,153,8.55
39.5,-123.75,2020,153,2.39
39.5,-123.125,2020,153,1.05
39.5,-122.5,2020,153,1.47
