LAT,LON,YEAR,DOY,PS
32.5,-119.375,2021,213,101.76
32.5,-118.75,2021,213,101.72
32.5,-118.125,2021,213,101.64
32.5,-117.5,2021,213,101.4
32.5,-116.875,2021,213,97.15
32.5,-116.25,2021,213,92.24
32.5,-115.625,2021,213,99.39
32.5,-115.0,2021,213,100.65
32.5,-114.375,2021,213,99.57
33.0,-119.375,2021,213,101.7
33.0,-118.75,2021,213,101.66
33.0,-118.125,2021,213,101.48
33.0,-117.5,2021,213,100.71
33.0,-116.875,2021,213,95.05
33.0,-116.25,2021,213,95.95
33.0,-115.625,2021,213,100.63
33.0,-115.0,2021,213,99.26
33.0,-114.375,2021,213,98.79
33.5,-119.375,2021,213,101.71
33.5,-118.75,2021,213,101.65
33.5,-118.125,2021,213,101.08
33.5,-117.5,2021,213,98.8
33.5,-116.875,2021,213,92.17
33.5,-116.25,2021,213,95.37
33.5,-115.625,2021,213,96.99
33.5,-115.0,2021,213,97.82
33.5,-114.375,2021,213,97.68
34.0,-119.375,2021,213,101.46
34.0,-118.75,2021,213,99.49
34.0,-118.125,2021,213,97.14
34.0,-117.5,2021,213,94.54
34.0,-116.875,2021,213,90.75
34.0,-116.25,2021,213,91.29
34.0,-115.625,2021,213,95.24
34.0,-115.0,2021,213,97.25
34.0,-114.375,2021,213,97.71
34.5,-119.375,2021,213,93.33
34.5,-118.75,2021,213,92.97
34.5,-118.125,2021,213,92.78
34.5,-117.5,2021,213,90.33
34.5,-116.875,2021,213,89.34
34.5,-116.25,2021,213,92.47
34.5,-115.625,2021,213,95.49
34.5,-115.0,2021,213,94.95
34.5,-114.375,2021,213,95.92
35.0,-119.375,2021,213,92.83
35.0,-118.75,2021,213,91.6
35.0,-118.125,2021,213,90.63
35.0,-117.5,2021,213,91.87
35.0,-116.875,2021,213,92.12
35.0,-116.25,2021,213,94.49
35.0,-115.625,2021,213,90.36
35.0,-115.0,2021,213,91.75
35.0,-114.375,2021,213,93.53
35.5,-119.375,2021,213,99.39
35.5,-118.75,2021,213,93.31
35.5,-118.125,2021,213,88.02
35.5,-117.5,2021,213,91.78
35.5,-116.875,2021,213,92.35
35.5,-116.25,2021,213,93.67
35.5,-115.625,2021,213,89.23
35.5,-115.0,2021,213,89.94
35.5,-114.375,2021,213,91.98
36.0,-119.375,2021,213,100.17
36.0,-118.75,2021,213,89.65
36.0,-118.125,2021,213,81.57
36.0,-117.5,2021,213,88.37
36.0,-116.875,2021,213,92.78
36.0,-116.25,2021,213,92.9
36.0,-115.625,2021,213,88.23
36.0,-115.0,2021,213,93.28
36.0,-114.375,2021,213,93.18
36.5,-119.375,2021,213,98.51
36.5,-118.75,2021,213,83.19
36.5,-118.125,2021,213,78.61
36.5,-117.5,2021,213,88.87
36.5,-116.875,2021,213,92.09
36.5,-116.25,2021,213,90.57
36.5,-115.625,2021,213,85.72
36.5,-115.0,2021,213,89.6
36.5,-114.375,2021,213,93.11
37.0,-119.375,2021,213,90.29
37.0,-118.75,2021,213,76.0
37.0,-118.125,2021,213,80.13
37.0,-117.5,2021,213,86.9
37.0,-116.875,2021,213,87.2
37.0,-116.25,2021,213,86.44
37.0,-115.625,2021,213,86.78
37.0,-115.0,2021,213,87.95
37.0,-114.375,2021,213,90.31
37.5,-119.375,2021,213,79.72
37.5,-118.75,2021,213,75.14
37.5,-118.125,2021,213,80.96
37.5,-117.5,2021,213,83.76
37.5,-116.875,2021,213,84.08
37.5,-116.25,2021,213,83.22
37.5,-115.625,2021,213,84.06
37.5,-115.0,2021,213,85.56
37.5,-114.375,2021,213,84.07
38.0,-119.375,2021,213,75.73
38.0,-118.75,2021,213,78.47
38.0,-118.125,2021,213,81.71
38.0,-117.5,2021,213,83.41
38.0,-116.875,2021,213,82.59
38.0,-116.25,2021,213,82.88
38.0,-115.625,2021,213,82.24
38.0,-115.0,2021,213,83.95
38.0,-114.375,2021,213,82.38
38.5,-119.375,2021,213,78.57
38.5,-118.75,2021,213,82.03
38.5,-118.125,2021,213,82.87
38.5,-117.5,2021,213,81.72
38.5,-116.875,2021,213,79.9
38.5,-116.25,2021,213,81.2
38.5,-115.625,2021,213,82.95
38.5,-115.0,2021,213,82.02
38.5,-114.375,2021,213,80.74
39.0,-119.375,2021,213,83.84
39.0,-118.75,2021,213,85.69
39.0,-118.125,2021,213,83.88
39.0,-117.5,2021,213,80.46
39.0,-116.875,2021,213,78.65
39.0,-116.25,2021,213,79.0
39.0,-115.625,2021,213,80.26
39.0,-115.0,2021,213,80.22
39.0,-114.375,2021,213,80.11
39.5,-119.375,2021,213,85.03
39.5,-118.75,2021,213,87.84
39.5,-118.125,2021,213,85.24
