LAT,LON,YEAR,DOY,T2M
32.5,-124.375,2020,153,15.68
32.5,-123.75,2020,153,15.67
32.5,-123.125,2020,153,15.71
32.5,-122.5,2020,153,15.92
32.5,-121.875,2020,153,16.01
32.5,-121.25,2020,153,15.92
32.5,-120.625,2020,153,15.82
32.5,-120.0,2020,153,15.93
33.0,-124.375,2020,153,15.56
33.0,-123.75,2020,153,15.55
33.0,-123.125,2020,153,15.54
33.0,-122.5,2020,153,15.61
33.0,-121.875,2020,153,15.68
33.0,-121.25,2020,153,15.61
33.0,-120.625,2020,153,15.54
33.0,-120.0,2020,153,15.72
33.5,-124.375,2020,153,15.45
33.5,-123.75,2020,153,15.45
33.5,-123.125,2020,153,15.36
33.5,-122.5,2020,153,15.34
33.5,-121.875,2020,153,15.43
33.5,-121.25,2020,153,15.34
33.5,-120.625,2020,153,15.06
33.5,-120.0,2020,153,15.46
34.0,-124.375,2020,153,15.42
34.0,-123.75,2020,153,15.33
34.0,-123.125,2020,153,15.21
34.0,-122.5,2020,153,15.08
34.0,-121.875,2020,153,15.11
34.0,-121.25,2020,153,14.95
34.0,-120.625,2020,153,14.7
34.0,-120.0,2020,153,16.19
34.5,-124.375,2020,153,15.21
34.5,-123.75,2020,153,15.1
34.5,-123.125,2020,153,15.05
34.5,-122.5,2020,153,14.95
34.5,-121.875,2020,153,14.89
34.5,-121.25,2020,153,14.63
34.5,-120.625,2020,153,15.17
34.5,-120.0,2020,153,17.78
35.0,-124.375,2020,153,15.04
35.0,-123.75,2020,153,14.98
35.0,-123.125,2020,153,14.94
35.0,-122.5,2020,153,14.83
35.0,-121.875,2020,153,14.56
35.0,-121.25,2020,153,14.47
35.0,-120.625,2020,153,15.68
35.0,-120.0,2020,153,18.06
35.5,-124.375,2020,153,15.0
35.5,-123.75,2020,153,14.88
35.5,-123.125,2020,153,14.8
35.5,-122.5,2020,153,14.63
35.5,-121.875,2020,153,14.36
35.5,-121.25,2020,153,14.95
35.5,-120.625,2020,153,17.12
35.5,-120.0,2020,153,19.66
36.0,-124.375,2020,153,14.87
36.0,-123.75,2020,153,14.62
36.0,-123.125,2020,153,14.54
36.0,-122.5,2020,153,14.39
36.0,-121.875,2020,153,14.17
36.0,-121.25,2020,153,17.19
36.0,-120.625,2020,153,20.23
36.0,-120.0,2020,153,21.79
36.5,-124.375,2020,153,14.51
36.5,-123.75,2020,153,14.26
36.5,-123.125,2020,153,14.03
36.5,-122.5,2020,153,14.11
36.5,-121.875,2020,153,14.51
36.5,-121.25,2020,153,17.58
36.5,-120.625,2020,153,20.71
36.5,-120.0,2020,153,22.22
37.0,-124.375,2020,153,13.96
37.0,-123.75,2020,153,13.76
37.0,-123.125,2020,153,13.65
37.0,-122.5,2020,153,13.69
37.0,-121.875,2020,153,15.44
37.0,-121.25,2020,153,18.51
37.0,-120.625,2020,153,21.43
37.0,-120.0,2020,153,21.99
37.5,-124.375,2020,153,13.49
37.5,-123.75,2020,153,13.05
37.5,-123.125,2020,153,13.03
37.5,-122.5,2020,153,14.17
37.5,-121.875,2020,153,16.24
37.5,-121.25,2020,153,20.01
37.5,-120.625,2020,153,22.11
37.5,-120.0,2020,153,18.31
38.0,-124.375,2020,153,13.32
38.0,-123.75,2020,153,12.42
38.0,-123.125,2020,153,13.3
38.0,-122.5,2020,153,16.03
38.0,-121.875,2020,153,17.93
38.0,-121.25,2020,153,20.75
38.0,-120.625,2020,153,20.2
38.0,-120.0,2020,153,13.58
38.5,-124.375,2020,153,13.08
38.5,-123.75,2020,153,12.68
38.5,-123.125,2020,153,15.22
38.5,-122.5,2020,153,18.27
38.5,-121.875,2020,153,20.55
38.5,-121.25,2020,153,21.14
38.5,-120.625,2020,153,17.48
38.5,-120.0,2020,153,11.18
39.0,-124.375,2020,153,13.18
39.0,-123.75,2020,153,13.71
39.0,-123.125,2020,153,16.78
39.0,-122.5,2020,153,19.81
39.0,-121.875,2020,153,22.76
39.0,-121.25,2020,153,21.4
39.0,-120.625,2020,153,15.33
39.0,-120.0,2020,153,12.15
39.5,-124.375,2020,153,13.09
39.5,-123.75,2020,153,14.01
39.5,-123.125,2020,153,15.93
39.5,-122.5,2020,153,20.73
39.5,-121.875,2020,153,23.88
39.5,-121.25,2020,153,19.21
39.5,-120.625,2020,153,13.3
39.5,-120.0,2020,153,13.6
40.0,-124.375,2020,153,12.87
40.0,-123.75,2020,153,14.42
40.0,-123.125,2020,153,14.81
40.0,-122.5,2020,153,20.44
40.0,-121.875,2020,153,21.14
40.0,-121.25,2020,153,14.75
40.0,-120.625,2020,153,13.55
40.0,-120.0,2020,153,15.53
40.5,-124.375,2020,153,12.43
40.5,-123.75,2020,153,14.38
40.5,-123.125,2020,153,14.89
40.5,-122.5,2020,153,19.46
40.5,-121.875,2020,153,17.16
40.5,-121.25,2020,153,12.19
40.5,-120.625,2020,153,14.4
40.5,-120.0,2020,153,16.95
41.0,-124.375,2020,153,12.75
41.0,-123.75,2020,153,14.24
41.0,-123.125,2020,153,13.4
41.0,-122.5,2020,153,15.19
41.0,-121.875,2020,153,15.32
41.0,-121.25,2020,153,14.42
41.0,-120.625,2020,153,13.8
41.0,-120.0,2020,153,14.81
41.5,-124.375,2020,153,13.08
41.5,-123.75,2020,153,14.31
41.5,-123.125,2020,153,13.17
41.5,-122.5,2020,153,13.13
41.5,-121.875,2020,153,12.58
41.5,-121.25,2020,153,14.38
41.5,-120.625,2020,153,14.47
41.5,-120.0,2020,153,14.16
42.0,-124.375,2020,153,12.59
42.0,-123.75,2020,153,13.19
42.0,-123.125,2020,153,11.71
42.0,-122.5,2020,153,12.34
42.0,-121.875,2020,153,12.86
42.0,-121.25,2020,153,14.52
42.0,-120.625,2020,153,13.71
42.0,-120.0,2020,153,14.14
32.5,-124.375,2020,154,16.26
32.5,-123.75,2020,154,16.16
32.5,-123.125,2020,154,16.11
32.5,-122.5,2020,154,16.11
32.5,-121.875,2020,154,16.04
32.5,-121.25,2020,154,15.79
32.5,-120.625,2020,154,15.51
32.5,-120.0,2020,154,15.5
33.0,-124.375,2020,154,16.16
33.0,-123.75,2020,154,16.07
33.0,-123.125,2020,154,15.92
33.0,-122.5,2020,154,15.82
33.0,-121.875,2020,154,15.72
33.0,-121.25,2020,154,15.46
33.0,-120.625,2020,154,15.22
33.0,-120.0,2020,154,15.3
33.5,-124.375,2020,154,15.93
33.5,-123.75,2020,154,15.87
33.5,-123.125,2020,154,15.71
33.5,-122.5,2020,154,15.5
33.5,-121.875,2020,154,15.39
33.5,-121.25,2020,154,15.18
33.5,-120.625,2020,154,14.82
33.5,-120.0,2020,154,15.09
34.0,-124.375,2020,154,15.7
34.0,-123.75,2020,154,15.6
34.0,-123.125,2020,154,15.42
34.0,-122.5,2020,154,15.13
