LAT,LON,YEAR,DOY,PS
32.5,-119.375,2021,182,101.29
32.5,-118.75,2021,182,101.27
32.5,-118.125,2021,182,101.23
32.5,-117.5,2021,182,101.03
32.5,-116.875,2021,182,96.75
32.5,-116.25,2021,182,91.81
32.5,-115.625,2021,182,99.0
32.5,-115.0,2021,182,100.3
32.5,-114.375,2021,182,99.26
33.0,-119.375,2021,182,101.23
33.0,-118.75,2021,182,101.25
33.0,-118.125,2021,182,101.06
33.0,-117.5,2021,182,100.33
33.0,-116.875,2021,182,94.62
33.0,-116.25,2021,182,95.53
33.0,-115.625,2021,182,100.23
33.0,-115.0,2021,182,98.9
33.0,-114.375,2021,182,98.46
33.5,-119.375,2021,182,101.31
33.5,-118.75,2021,182,101.27
33.5,-118.125,2021,182,100.68
33.5,-117.5,2021,182,98.4
33.5,-116.875,2021,182,91.73
33.5,-116.25,2021,182,94.92
33.5,-115.625,2021,182,96.59
33.5,-115.0,2021,182,97.45
33.5,-114.375,2021,182,97.34
34.0,-119.375,2021,182,101.07
34.0,-118.75,2021,182,99.12
34.0,-118.125,2021,182,96.73
34.0,-117.5,2021,182,94.15
34.0,-116.875,2021,182,90.33
34.0,-116.25,2021,182,90.84
34.0,-115.625,2021,182,94.82
34.0,-115.0,2021,182,96.86
34.0,-114.375,2021,182,97.35
34.5,-119.375,2021,182,92.92
34.5,-118.75,2021,182,92.57
34.5,-118.125,2021,182,92.36
34.5,-117.5,2021,182,89.88
34.5,-116.875,2021,182,88.89
34.5,-116.25,2021,182,91.95
34.5,-115.625,2021,182,95.04
34.5,-115.0,2021,182,94.56
34.5,-114.375,2021,182,95.56
35.0,-119.375,2021,182,92.35
35.0,-118.75,2021,182,91.09
35.0,-118.125,2021,182,90.22
35.0,-117.5,2021,182,91.4
35.0,-116.875,2021,182,91.59
35.0,-116.25,2021,182,93.94
35.0,-115.625,2021,182,89.94
35.0,-115.0,2021,182,91.35
35.0,-114.375,2021,182,93.15
35.5,-119.375,2021,182,98.94
35.5,-118.75,2021,182,92.83
35.5,-118.125,2021,182,87.55
35.5,-117.5,2021,182,91.24
35.5,-116.875,2021,182,91.79
35.5,-116.25,2021,182,93.12
35.5,-115.625,2021,182,88.78
35.5,-115.0,2021,182,89.5
35.5,-114.375,2021,182,91.57
36.0,-119.375,2021,182,99.74
36.0,-118.75,2021,182,89.17
36.0,-118.125,2021,182,81.11
36.0,-117.5,2021,182,87.82
36.0,-116.875,2021,182,92.19
36.0,-116.25,2021,182,92.35
36.0,-115.625,2021,182,87.77
36.0,-115.0,2021,182,92.83
36.0,-114.375,2021,182,92.74
36.5,-119.375,2021,182,98.07
36.5,-118.75,2021,182,82.72
36.5,-118.125,2021,182,78.18
36.5,-117.5,2021,182,88.31
36.5,-116.875,2021,182,91.51
36.5,-116.25,2021,182,90.04
36.5,-115.625,2021,182,85.27
36.5,-115.0,2021,182,89.14
36.5,-114.375,2021,182,92.67
37.0,-119.375,2021,182,89.82
37.0,-118.75,2021,182,75.58
37.0,-118.125,2021,182,79.68
37.0,-117.5,2021,182,86.37
37.0,-116.875,2021,182,86.68
37.0,-116.25,2021,182,85.96
37.0,-115.625,2021,182,86.32
37.0,-115.0,2021,182,87.5
37.0,-114.375,2021,182,89.86
37.5,-119.375,2021,182,79.29
37.5,-118.75,2021,182,74.73
37.5,-118.125,2021,182,80.48
37.5,-117.5,2021,182,83.24
37.5,-116.875,2021,182,83.57
37.5,-116.25,2021,182,82.76
37.5,-115.625,2021,182,83.64
37.5,-115.0,2021,182,85.13
37.5,-114.375,2021,182,83.65
38.0,-119.375,2021,182,75.31
38.0,-118.75,2021,182,78.02
38.0,-118.125,2021,182,81.2
38.0,-117.5,2021,182,82.9
38.0,-116.875,2021,182,82.13
38.0,-116.25,2021,182,82.45
38.0,-115.625,2021,182,81.82
38.0,-115.0,2021,182,83.53
38.0,-114.375,2021,182,81.96
38.5,-119.375,2021,182,78.13
38.5,-118.75,2021,182,81.5
38.5,-118.125,2021,182,82.33
38.5,-117.5,2021,182,81.24
38.5,-116.875,2021,182,79.48
38.5,-116.25,2021,182,80.79
38.5,-115.625,2021,182,82.53
38.5,-115.0,2021,182,81.6
38.5,-114.375,2021,182,80.31
39.0,-119.375,2021,182,83.28
39.0,-118.75,2021,182,85.09
39.0,-118.125,2021,182,83.33
39.0,-117.5,2021,182,79.99
39.0,-116.875,2021,182,78.23
39.0,-116.25,2021,182,78.6
39.0,-115.625,2021,182,79.86
39.0,-115.0,2021,182,79.79
39.0,-114.375,2021,182,79.66
39.5,-119.375,2021,182,84.44
39.5,-118.75,2021,182,87.18
39.5,-118.125,2021,182,84.65
39.5,-117.5,2021,182,81.07
39.5,-116.875,2021,182,79.98
39.5,-116.25,2021,182,80.05
39.5,-115.625,2021,182,80.21
39.5,-115.0,2021,182,79.39
39.5,-114.375,2021,182,79.77
40.0,-119.375,2021,182,85.03
40.0,-118.75,2021,182,86.54
40.0,-118.125,2021,182,86.29
40.0,-117.5,2021,182,84.46
40.0,-116.875,2021,182,81.84
40.0,-116.25,2021,182,81.17
40.0,-115.625,2021,182,80.13
40.0,-115.0,2021,182,79.61
40.0,-114.375,2021,182,80.91
40.5,-119.375,2021,182,85.67
40.5,-118.75,2021,182,85.19
40.5,-118.125,2021,182,84.77
40.5,-117.5,2021,182,83.8
40.5,-116.875,2021,182,83.77
40.5,-116.25,2021,182,82.51
40.5,-115.625,2021,182,80.95
40.5,-115.0,2021,182,80.54
40.5,-114.375,2021,182,82.52
41.0,-119.375,2021,182,84.06
41.0,-118.75,2021,182,86.02
41.0,-118.125,2021,182,85.54
41.0,-117.5,2021,182,84.78
41.0,-116.875,2021,182,84.14
41.0,-116.25,2021,182,81.69
41.0,-115.625,2021,182,81.67
41.0,-115.0,2021,182,81.0
41.0,-114.375,2021,182,82.6
41.5,-119.375,2021,182,82.25
41.5,-118.75,2021,182,84.03
41.5,-118.125,2021,182,85.1
41.5,-117.5,2021,182,83.97
41.5,-116.875,2021,182,82.89
41.5,-116.25,2021,182,80.74
41.5,-115.625,2021,182,80.0
41.5,-115.0,2021,182,80.92
41.5,-114.375,2021,182,82.04
42.0,-119.375,2021,182,82.38
42.0,-118.75,2021,182,84.35
42.0,-118.125,2021,182,82.92
42.0,-117.5,2021,182,83.22
42.0,-116.875,2021,182,83.33
42.0,-116.25,2021,182,82.5
42.0,-115.625,2021,182,81.74
42.0,-115.0,2021,182,81.51
42.0,-114.375,2021,182,82.38
32.5,-119.375,2021,183,101.31
32.5,-118.75,2021,183,101.29
32.5,-118.125,2021,183,101.22
32.5,-117.5,2021,183,101.02
32.5,-116.875,2021,183,96.74
32.5,-116.25,2021,183,91.83
32.5,-115.625,2021,183,98.99
32.5,-115.0,2021,183,100.29
32.5,-114.375,2021,183,99.22
33.0,-119.375,2021,183,101.25
33.0,-118.75,2021,183,101.24
33.0,-118.125,2021,183,101.05
33.0,-117.5,2021,183,100.31
33.0,-116.875,2021,183,94.62
33.0,-116.25,2021,183,95.51
33.0,-115.625,2021,183,100.21
33.0,-115.0,2021,183,98.89
33.0,-114.375,2021,183,98.43
33.5,-119.375,2021,183,101.27
33.5,-118.75,2021,183,101.23
33.5,-118.125,2021,183,100.66
33.5,-117.5,2021,183,98.38
33.5,-116.875,2021,183,91.76
33.5,-116.25,2021,183,94.9
33.5,-115.625,2021,183,96.56
33.5,-115.0,2021,183,97.43
33.5,-114.375,2021,183,97.3
34.0,-119.375,2021,183,101.03
34.0,-118.75,2021,183,99.09
34.0,-118.125,2021,183,96.72
34.0,-117.5,2021,183,94.14
34.0,-116.875,2021,183,90.35
34.0,-116.25,2021,183,90.84
34.0,-115.625,2021,183,94.79
34.0,-115.0,2021,183,96.83
34.0,-114.375,2021,183,97.31
34.5,-119.375,2021,183,92.89
34.5,-118.75,2021,183,92.53
34.5,-118.125,2021,183,92.36
34.5,-117.5,2021,183,89.9
34.5,-116.875,2021,183,88.92
34.5,-116.25,2021,183,91.96
34.5,-115.625,2021,183,95.0
34.5,-115.0,2021,183,94.51
34.5,-114.375,2021,183,95.51
35.0,-119.375,2021,183,92.37
35.0,-118.75,2021,183,91.11
35.0,-118.125,2021,183,90.21
35.0,-117.5,2021,183,91.42
35.0,-116.875,2021,183,91.61
35.0,-116.25,2021,183,93.93
35.0,-115.625,2021,183,89.92
35.0,-115.0,2021,183,91.31
35.0,-114.375,2021,183,93.1
35.5,-119.375,2021,183,98.92
35.5,-118.75,2021,183,92.85
35.5,-118.125,2021,183,87.56
35.5,-117.5,2021,183,91.26
35.5,-116.875,2021,183,91.8
35.5,-116.25,2021,183,93.11
35.5,-115.625,2021,183,88.76
35.5,-115.0,2021,183,89.45
35.5,-114.375,2021,183,91.5
36.0,-119.375,2021,183,99.69
36.0,-118.75,2021,183,89.18
36.0,-118.125,2021,183,81.09
36.0,-117.5,2021,183,87.82
36.0,-116.875,2021,183,92.16
36.0,-116.25,2021,183,92.32
36.0,-115.625,2021,183,87.74
36.0,-115.0,2021,183,92.73
36.0,-114.375,2021,183,92.64
36.5,-119.375,2021,183,98.04
36.5,-118.75,2021,183,82.73
36.5,-118.125,2021,183,78.14
36.5,-117.5,2021,183,88.23
36.5,-116.875,2021,183,91.44
36.5,-116.25,2021,183,90.0
36.5,-115.625,2021,183,85.23
36.5,-115.0,2021,183,89.04
36.5,-114.375,2021,183,92.54
37.0,-119.375,2021,183,89.78
37.0,-118.75,2021,183,75.58
37.0,-118.125,2021,183,79.64
37.0,-117.5,2021,183,86.3
37.0,-116.875,2021,183,86.64
37.0,-116.25,2021,183,85.92
37.0,-115.625,2021,183,86.26
37.0,-115.0,2021,183,87.41
37.0,-114.375,2021,183,89.77
37.5,-119.375,2021,183,79.29
37.5,-118.75,2021,183,74.73
37.5,-118.125,2021,183,80.48
37.5,-117.5,2021,183,83.19
37.5,-116.875,2021,183,83.53
37.5,-116.25,2021,183,82.73
37.5,-115.625,2021,183,83.6
37.5,-115.0,2021,183,85.07
37.5,-114.375,2021,183,83.61
38.0,-119.375,2021,183,75.33
38.0,-118.75,2021,183,78.04
38.0,-118.125,2021,183,81.22
38.0,-117.5,2021,183,82.87
38.0,-116.875,2021,183,82.1
38.0,-116.25,2021,183,82.4
38.0,-115.625,2021,183,81.79
38.0,-115.0,2021,183,83.48
38.0,-114.375,2021,183,81.94
38.5,-119.375,2021,183,78.16
38.5,-118.75,2021,183,81.56
38.5,-118.125,2021,183,82.35
38.5,-117.5,2021,183,81.23
38.5,-116.875,2021,183,79.47
38.5,-116.25,2021,183,80.77
38.5,-115.625,2021,183,82.49
