LAT,LON,YEAR,DOY,WS10M
32.5,-119.375,2021,213,6.78
32.5,-118.75,2021,213,6.99
32.5,-118.125,2021,213,6.16
32.5,-117.5,2021,213,4.34
32.5,-116.875,2021,213,3.3
32.5,-116.25,2021,213,3.9
32.5,-115.625,2021,213,3.61
32.5,-115.0,2021,213,1.38
32.5,-114.375,2021,213,1.86
33.0,-119.375,2021,213,7.44
33.0,-118.75,2021,213,7.06
33.0,-118.125,2021,213,5.49
33.0,-117.5,2021,213,3.85
33.0,-116.875,2021,213,3.49
33.0,-116.25,2021,213,3.34
33.0,-115.625,2021,213,2.46
33.0,-115.0,2021,213,1.69
33.0,-114.375,2021,213,2.05
33.5,-119.375,2021,213,7.43
33.5,-118.75,2021,213,5.83
33.5,-118.125,2021,213,3.77
33.5,-117.5,2021,213,2.81
33.5,-116.875,2021,213,1.91
33.5,-116.25,2021,213,2.39
33.5,-115.625,2021,213,2.06
33.5,-115.0,2021,213,1.86
33.5,-114.375,2021,213,1.68
34.0,-119.375,2021,213,4.22
34.0,-118.75,2021,213,3.13
34.0,-118.125,2021,213,2.47
34.0,-117.5,2021,213,2.62
34.0,-116.875,2021,213,2.02
34.0,-116.25,2021,213,1.89
34.0,-115.625,2021,213,1.58
34.0,-115.0,2021,213,1.84
34.0,-114.375,2021,213,1.74
34.5,-119.375,2021,213,2.26
34.5,-118.75,2021,213,2.99
34.5,-118.125,2021,213,2.93
34.5,-117.5,2021,213,2.32
34.5,-116.875,2021,213,1.59
34.5,-116.25,2021,213,1.73
34.5,-115.625,2021,213,2.04
34.5,-115.0,2021,213,2.19
34.5,-114.375,2021,213,1.82
35.0,-119.375,2021,213,2.13
35.0,-118.75,2021,213,2.6
35.0,-118.125,2021,213,2.77
35.0,-117.5,2021,213,1.94
35.0,-116.875,2021,213,1.97
35.0,-116.25,2021,213,1.24
35.0,-115.625,2021,213,2.13
35.0,-115.0,2021,213,2.03
35.0,-114.375,2021,213,1.6
35.5,-119.375,2021,213,3.23
35.5,-118.75,2021,213,2.97
35.5,-118.125,2021,213,2.33
35.5,-117.5,2021,213,2.1
35.5,-116.875,2021,213,1.48
35.5,-116.25,2021,213,0.81
35.5,-115.625,2021,213,1.73
35.5,-115.0,2021,213,1.44
35.5,-114.375,2021,213,1.77
36.0,-119.375,2021,213,3.01
36.0,-118.75,2021,213,2.73
36.0,-118.125,2021,213,2.03
36.0,-117.5,2021,213,2.1
36.0,-116.875,2021,213,1.39
36.0,-116.25,2021,213,1.15
36.0,-115.625,2021,213,1.85
36.0,-115.0,2021,213,1.26
36.0,-114.375,2021,213,1.94
36.5,-119.375,2021,213,2.38
36.5,-118.75,2021,213,1.98
36.5,-118.125,2021,213,1.67
36.5,-117.5,2021,213,1.76
36.5,-116.875,2021,213,1.83
36.5,-116.25,2021,213,1.76
36.5,-115.625,2021,213,1.57
36.5,-115.0,2021,213,1.2
36.5,-114.375,2021,213,2.13
37.0,-119.375,2021,213,2.33
37.0,-118.75,2021,213,2.13
37.0,-118.125,2021,213,1.23
37.0,-117.5,2021,213,2.03
37.0,-116.875,2021,213,2.59
37.0,-116.25,2021,213,2.56
37.0,-115.625,2021,213,1.48
37.0,-115.0,2021,213,1.38
37.0,-114.375,2021,213,1.93
37.5,-119.375,2021,213,2.16
37.5,-118.75,2021,213,1.35
37.5,-118.125,2021,213,1.2
37.5,-117.5,2021,213,1.8
37.5,-116.875,2021,213,2.34
37.5,-116.25,2021,213,2.37
37.5,-115.625,2021,213,1.66
37.5,-115.0,2021,213,1.31
37.5,-114.375,2021,213,1.72
