LAT,LON,YEAR,DOY,PS
32.5,-124.375,2022,182,102.05
32.5,-123.75,2022,182,102.02
32.5,-123.125,2022,182,101.97
32.5,-122.5,2022,182,101.93
32.5,-121.875,2022,182,101.88
32.5,-121.25,2022,182,101.81
32.5,-120.625,2022,182,101.75
32.5,-120.0,2022,182,101.69
33.0,-124.375,2022,182,102.05
33.0,-123.75,2022,182,102.01
33.0,-123.125,2022,182,101.97
33.0,-122.5,2022,182,101.91
33.0,-121.875,2022,182,101.86
33.0,-121.25,2022,182,101.79
33.0,-120.625,2022,182,101.73
33.0,-120.0,2022,182,101.66
33.5,-124.375,2022,182,102.04
33.5,-123.75,2022,182,102.0
33.5,-123.125,2022,182,101.95
33.5,-122.5,2022,182,101.9
33.5,-121.875,2022,182,101.84
33.5,-121.25,2022,182,101.77
33.5,-120.625,2022,182,101.68
33.5,-120.0,2022,182,101.59
34.0,-124.375,2022,182,102.04
34.0,-123.75,2022,182,101.99
34.0,-123.125,2022,182,101.94
34.0,-122.5,2022,182,101.88
34.0,-121.875,2022,182,101.82
34.0,-121.25,2022,182,101.75
34.0,-120.625,2022,182,101.56
34.0,-120.0,2022,182,101.03
34.5,-124.375,2022,182,102.02
34.5,-123.75,2022,182,101.97
34.5,-123.125,2022,182,101.92
34.5,-122.5,2022,182,101.86
34.5,-121.875,2022,182,101.79
34.5,-121.25,2022,182,101.71
34.5,-120.625,2022,182,100.82
34.5,-120.0,2022,182,97.92
35.0,-124.375,2022,182,102.01
35.0,-123.75,2022,182,101.95
35.0,-123.125,2022,182,101.9
35.0,-122.5,2022,182,101.83
35.0,-121.875,2022,182,101.76
35.0,-121.25,2022,182,101.58
35.0,-120.625,2022,182,99.38
35.0,-120.0,2022,182,94.43
35.5,-124.375,2022,182,101.99
35.5,-123.75,2022,182,101.94
35.5,-123.125,2022,182,101.88
35.5,-122.5,2022,182,101.82
35.5,-121.875,2022,182,101.69
35.5,-121.25,2022,182,100.59
35.5,-120.625,2022,182,97.7
35.5,-120.0,2022,182,96.92
36.0,-124.375,2022,182,101.98
36.0,-123.75,2022,182,101.92
36.0,-123.125,2022,182,101.87
36.0,-122.5,2022,182,101.82
36.0,-121.875,2022,182,100.61
36.0,-121.25,2022,182,97.13
36.0,-120.625,2022,182,96.59
36.0,-120.0,2022,182,98.76
36.5,-124.375,2022,182,101.96
36.5,-123.75,2022,182,101.9
36.5,-123.125,2022,182,101.84
36.5,-122.5,2022,182,101.8
36.5,-121.875,2022,182,100.32
36.5,-121.25,2022,182,96.05
36.5,-120.625,2022,182,96.51
36.5,-120.0,2022,182,99.68
37.0,-124.375,2022,182,101.93
37.0,-123.75,2022,182,101.86
37.0,-123.125,2022,182,101.81
37.0,-122.5,2022,182,101.19
37.0,-121.875,2022,182,99.19
37.0,-121.25,2022,182,97.66
37.0,-120.625,2022,182,99.44
37.0,-120.0,2022,182,99.07
37.5,-124.375,2022,182,101.89
37.5,-123.75,2022,182,101.8
37.5,-123.125,2022,182,101.69
37.5,-122.5,2022,182,100.9
37.5,-121.875,2022,182,98.87
37.5,-121.25,2022,182,98.5
37.5,-120.625,2022,182,99.43
37.5,-120.0,2022,182,92.6
38.0,-124.375,2022,182,101.83
38.0,-123.75,2022,182,101.73
38.0,-123.125,2022,182,101.33
38.0,-122.5,2022,182,100.54
38.0,-121.875,2022,182,100.28
38.0,-121.25,2022,182,100.33
38.0,-120.625,2022,182,96.04
38.0,-120.0,2022,182,84.99
38.5,-124.375,2022,182,101.8
38.5,-123.75,2022,182,101.23
38.5,-123.125,2022,182,99.46
38.5,-122.5,2022,182,98.31
38.5,-121.875,2022,182,100.57
38.5,-121.25,2022,182,99.97
38.5,-120.625,2022,182,91.56
38.5,-120.0,2022,182,80.77
39.0,-124.375,2022,182,101.75
39.0,-123.75,2022,182,99.91
39.0,-123.125,2022,182,95.77
39.0,-122.5,2022,182,96.56
39.0,-121.875,2022,182,100.64
39.0,-121.25,2022,182,97.96
39.0,-120.625,2022,182,87.73
39.0,-120.0,2022,182,81.11
39.5,-124.375,2022,182,101.62
39.5,-123.75,2022,182,98.72
39.5,-123.125,2022,182,91.89
39.5,-122.5,2022,182,96.61
39.5,-121.875,2022,182,100.02
39.5,-121.25,2022,182,93.28
39.5,-120.625,2022,182,84.42
39.5,-120.0,2022,182,82.45
40.0,-124.375,2022,182,100.99
40.0,-123.75,2022,182,96.2
40.0,-123.125,2022,182,89.8
40.0,-122.5,2022,182,96.58
40.0,-121.875,2022,182,96.0
40.0,-121.25,2022,182,86.65
40.0,-120.625,2022,182,83.97
40.0,-120.0,2022,182,84.56
40.5,-124.375,2022,182,100.2
40.5,-123.75,2022,182,94.0
40.5,-123.125,2022,182,90.02
40.5,-122.5,2022,182,95.95
40.5,-121.875,2022,182,91.85
40.5,-121.25,2022,182,83.15
40.5,-120.625,2022,182,83.95
40.5,-120.0,2022,182,85.57
41.0,-124.375,2022,182,100.98
41.0,-123.75,2022,182,94.36
41.0,-123.125,2022,182,87.95
41.0,-122.5,2022,182,89.62
41.0,-121.875,2022,182,89.7
41.0,-121.25,2022,182,86.16
41.0,-120.625,2022,182,83.12
41.0,-120.0,2022,182,82.76
41.5,-124.375,2022,182,100.81
41.5,-123.75,2022,182,93.7
41.5,-123.125,2022,182,88.19
41.5,-122.5,2022,182,86.86
41.5,-121.875,2022,182,85.16
41.5,-121.25,2022,182,85.63
41.5,-120.625,2022,182,84.37
41.5,-120.0,2022,182,82.82
42.0,-124.375,2022,182,99.93
42.0,-123.75,2022,182,93.39
42.0,-123.125,2022,182,89.26
42.0,-122.5,2022,182,88.04
42.0,-121.875,2022,182,86.08
42.0,-121.25,2022,182,85.87
42.0,-120.625,2022,182,83.94
42.0,-120.0,2022,182,83.21
32.5,-124.375,2022,183,101.99
32.5,-123.75,2022,183,101.95
32.5,-123.125,2022,183,101.9
32.5,-122.5,2022,183,101.85
32.5,-121.875,2022,183,101.79
32.5,-121.25,2022,183,101.72
32.5,-120.625,2022,183,101.66
32.5,-120.0,2022,183,101.59
33.0,-124.375,2022,183,101.98
33.0,-123.75,2022,183,101.93
33.0,-123.125,2022,183,101.88
33.0,-122.5,2022,183,101.83
33.0,-121.875,2022,183,101.77
33.0,-121.25,2022,183,101.7
33.0,-120.625,2022,183,101.62
33.0,-120.0,2022,183,101.55
33.5,-124.375,2022,183,101.96
33.5,-123.75,2022,183,101.91
33.5,-123.125,2022,183,101.86
33.5,-122.5,2022,183,101.81
33.5,-121.875,2022,183,101.74
33.5,-121.25,2022,183,101.67
33.5,-120.625,2022,183,101.57
33.5,-120.0,2022,183,101.47
34.0,-124.375,2022,183,101.95
34.0,-123.75,2022,183,101.89
34.0,-123.125,2022,183,101.84
34.0,-122.5,2022,183,101.77
34.0,-121.875,2022,183,101.71
34.0,-121.25,2022,183,101.63
34.0,-120.625,2022,183,101.44
34.0,-120.0,2022,183,100.9
34.5,-124.375,2022,183,101.93
34.5,-123.75,2022,183,101.87
34.5,-123.125,2022,183,101.81
34.5,-122.5,2022,183,101.75
34.5,-121.875,2022,183,101.69
34.5,-121.25,2022,183,101.6
34.5,-120.625,2022,183,100.7
34.5,-120.0,2022,183,97.76
35.0,-124.375,2022,183,101.91
35.0,-123.75,2022,183,101.85
35.0,-123.125,2022,183,101.79
35.0,-122.5,2022,183,101.73
35.0,-121.875,2022,183,101.64
35.0,-121.25,2022,183,101.46
35.0,-120.625,2022,183,99.25
35.0,-120.0,2022,183,94.28
35.5,-124.375,2022,183,101.88
35.5,-123.75,2022,183,101.82
35.5,-123.125,2022,183,101.76
35.5,-122.5,2022,183,101.71
35.5,-121.875,2022,183,101.57
35.5,-121.25,2022,183,100.49
35.5,-120.625,2022,183,97.57
35.5,-120.0,2022,183,96.76
36.0,-124.375,2022,183,101.86
36.0,-123.75,2022,183,101.8
36.0,-123.125,2022,183,101.75
36.0,-122.5,2022,183,101.7
36.0,-121.875,2022,183,100.51
36.0,-121.25,2022,183,97.01
36.0,-120.625,2022,183,96.43
36.0,-120.0,2022,183,98.58
36.5,-124.375,2022,183,101.83
36.5,-123.75,2022,183,101.77
36.5,-123.125,2022,183,101.72
36.5,-122.5,2022,183,101.68
36.5,-121.875,2022,183,100.2
36.5,-121.25,2022,183,95.92
36.5,-120.625,2022,183,96.34
36.5,-120.0,2022,183,99.51
37.0,-124.375,2022,183,101.8
37.0,-123.75,2022,183,101.74
37.0,-123.125,2022,183,101.68
37.0,-122.5,2022,183,101.08
37.0,-121.875,2022,183,99.07
37.0,-121.25,2022,183,97.53
37.0,-120.625,2022,183,99.29
37.0,-120.0,2022,183,98.9
37.5,-124.375,2022,183,101.75
37.5,-123.75,2022,183,101.67
37.5,-123.125,2022,183,101.57
37.5,-122.5,2022,183,100.76
37.5,-121.875,2022,183,98.73
37.5,-121.25,2022,183,98.38
37.5,-120.625,2022,183,99.29
37.5,-120.0,2022,183,92.42
38.0,-124.375,2022,183,101.69
38.0,-123.75,2022,183,101.6
38.0,-123.125,2022,183,101.2
38.0,-122.5,2022,183,100.39
38.0,-121.875,2022,183,100.12
38.0,-121.25,2022,183,100.18
38.0,-120.625,2022,183,95.89
38.0,-120.0,2022,183,84.8
38.5,-124.375,2022,183,101.64
38.5,-123.75,2022,183,101.1
38.5,-123.125,2022,183,99.31
38.5,-122.5,2022,183,98.12
38.5,-121.875,2022,183,100.36
38.5,-121.25,2022,183,99.79
38.5,-120.625,2022,183,91.38
38.5,-120.0,2022,183,80.55
39.0,-124.375,2022,183,101.59
39.0,-123.75,2022,183,99.78
39.0,-123.125,2022,183,95.59
39.0,-122.5,2022,183,96.34
39.0,-121.875,2022,183,100.41
39.0,-121.25,2022,183,97.76
39.0,-120.625,2022,183,87.52
39.0,-120.0,2022,183,80.88
39.5,-124.375,2022,183,101.45
39.5,-123.75,2022,183,98.58
39.5,-123.125,2022,183,91.69
39.5,-122.5,2022,183,96.37
39.5,-121.875,2022,183,99.79
39.5,-121.25,2022,183,93.07
