LAT,LON,YEAR,DOY,PRECTOTCORR
32.5,-119.375,2021,244,0.03
32.5,-118.75,2021,244,0.02
32.5,-118.125,2021,244,0.03
32.5,-117.5,2021,244,0.11
32.5,-116.875,2021,244,0.22
32.5,-116.25,2021,244,0.21
32.5,-115.625,2021,244,0.88
32.5,-115.0,2021,244,0.55
32.5,-114.375,2021,244,0.63
33.0,-119.375,2021,244,0.02
33.0,-118.75,2021,244,0.02
33.0,-118.125,2021,244,0.03
33.0,-117.5,2021,244,0.29
33.0,-116.875,2021,244,0.69
33.0,-116.25,2021,244,0.28
33.0,-115.625,2021,244,0.29
33.0,-115.0,2021,244,0.46
33.0,-114.375,2021,244,0.52
33.5,-119.375,2021,244,0.02
33.5,-118.75,2021,244,0.02
33.5,-118.125,2021,244,0.08
33.5,-117.5,2021,244,0.27
33.5,-116.875,2021,244,0.26
33.5,-116.25,2021,244,0.12
33.5,-115.625,2021,244,0.19
33.5,-115.0,2021,244,0.32
33.5,-114.375,2021,244,0.42
34.0,-119.375,2021,244,0.03
34.0,-118.75,2021,244,0.03
34.0,-118.125,2021,244,0.05
34.0,-117.5,2021,244,0.12
34.0,-116.875,2021,244,0.1
34.0,-116.25,2021,244,0.08
34.0,-115.625,2021,244,0.27
34.0,-115.0,2021,244,0.29
34.0,-114.375,2021,244,0.39
34.5,-119.375,2021,244,0.0
34.5,-118.75,2021,244,0.0
34.5,-118.125,2021,244,0.0
34.5,-117.5,2021,244,0.01
34.5,-116.875,2021,244,0.02
34.5,-116.25,2021,244,0.15
34.5,-115.625,2021,244,0.91
34.5,-115.0,2021,244,0.92
34.5,-114.375,2021,244,0.87
35.0,-119.375,2021,244,0.0
35.0,-118.75,2021,244,0.0
35.0,-118.125,2021,244,0.0
35.0,-117.5,2021,244,0.0
35.0,-116.875,2021,244,0.0
35.0,-116.25,2021,244,1.02
35.0,-115.625,2021,244,1.84
35.0,-115.0,2021,244,2.06
35.0,-114.375,2021,244,1.8
35.5,-119.375,2021,244,0.0
35.5,-118.75,2021,244,0.0
35.5,-118.125,2021,244,0.0
35.5,-117.5,2021,244,0.0
35.5,-116.875,2021,244,0.0
35.5,-116.25,2021,244,0.75
35.5,-115.625,2021,244,3.42
35.5,-115.0,2021,244,3.03
35.5,-114.375,2021,244,2.48
36.0,-119.375,2021,244,0.0
36.0,-118.75,2021,244,0.0
36.0,-118.125,2021,244,0.0
36.0,-117.5,2021,244,0.0
36.0,-116.875,2021,244,0.01
36.0,-116.25,2021,244,0.14
36.0,-115.625,2021,244,1.16
36.0,-115.0,2021,244,1.35
36.0,-114.375,2021,244,2.5
36.5,-119.375,2021,244,0.0
36.5,-118.75,2021,244,0.0
36.5,-118.125,2021,244,0.0
36.5,-117.5,2021,244,0.0
36.5,-116.875,2021,244,0.12
36.5,-116.25,2021,244,0.1
36.5,-115.625,2021,244,0.12
36.5,-115.0,2021,244,0.27
36.5,-114.375,2021,244,2.69
37.0,-119.375,2021,244,0.0
37.0,-118.75,2021,244,0.0
37.0,-118.125,2021,244,0.0
37.0,-117.5,2021,244,0.01
37.0,-116.875,2021,244,0.38
37.0,-116.25,2021,244,0.56
37.0,-115.625,2021,244,0.07
37.0,-115.0,2021,244,0.11
37.0,-114.375,2021,244,1.28
37.5,-119.375,2021,244,0.0
37.5,-118.75,2021,244,0.0
37.5,-118.125,2021,244,0.0
37.5,-117.5,2021,244,0.01
37.5,-116.875,2021,244,0.5
37.5,-116.25,2021,244,1.35
37.5,-115.625,2021,244,0.21
37.5,-115.0,2021,244,0.35
37.5,-114.375,2021,244,0.47
38.0,-119.375,2021,244,0.0
38.0,-118.75,2021,244,0.0
38.0,-118.125,2021,244,0.0
38.0,-117.5,2021,244,0.01
38.0,-116.875,2021,244,0.27
38.0,-116.25,2021,244,1.05
38.0,-115.625,2021,244,0.67
38.0,-115.0,2021,244,0.41
38.0,-114.375,2021,244,0.36
38.5,-119.375,2021,244,0.0
38.5,-118.75,2021,244,0.0
38.5,-118.125,2021,244,0.0
38.5,-117.5,2021,244,0.0
38.5,-116.875,2021,244,0.06
38.5,-116.25,2021,244,0.12
38.5,-115.625,2021,244,0.32
38.5,-115.0,2021,244,0.13
38.5,-114.375,2021,244,0.51
39.0,-119.375,2021,244,0.0
39.0,-118.75,2021,244,0.0
39.0,-118.125,2021,244,0.0
39.0,-117.5,2021,244,0.0
39.0,-116.875,2021,244,0.0
39.0,-116.25,2021,244,0.02
39.0,-115.625,2021,244,0.03
39.0,-115.0,2021,244,0.12
39.0,-114.375,2021,244,0.65
39.5,-119.375,2021,244,0.0
39.5,-118.75,2021,244,0.0
39.5,-118.125,2021,244,0.0
39.5,-117.5,2021,244,0.0
39.5,-116.875,2021,244,0.0
39.5,-116.25,2021,244,0.0
39.5,-115.625,2021,244,0.04
39.5,-115.0,2021,244,0.08
39.5,-114.375,2021,244,0.44
40.0,-119.375,2021,244,0.0
40.0,-118.75,2021,244,0.0
40.0,-118.125,2021,244,0.0
40.0,-117.5,2021,244,0.0
40.0,-116.875,2021,244,0.0
40.0,-116.25,2021,244,0.0
40.0,-115.625,2021,244,0.0
40.0,-115.0,2021,244,0.01
40.0,-114.375,2021,244,0.12
40.5,-119.375,2021,244,0.0
40.5,-118.75,2021,244,0.0
40.5,-118.125,2021,244,0.0
40.5,-117.5,2021,244,0.0
40.5,-116.875,2021,244,0.0
40.5,-116.25,2021,244,0.0
40.5,-115.625,2021,244,0.0
40.5,-115.0,2021,244,0.0
40.5,-114.375,2021,244,0.0
41.0,-119.375,2021,244,0.0
41.0,-118.75,2021,244,0.0
41.0,-118.125,2021,244,0.0
41.0,-117.5,2021,244,0.0
41.0,-116.875,2021,244,0.0
41.0,-116.25,2021,244,0.0
41.0,-115.625,2021,244,0.0
41.0,-115.0,2021,244,0.0
41.0,-114.375,2021,244,0.0
41.5,-119.375,2021,244,0.0
41.5,-118.75,2021,244,0.0
41.5,-118.125,2021,244,0.0
41.5,-117.5,2021,244,0.0
41.5,-116.875,2021,244,0.0
41.5,-116.25,2021,244,0.0
41.5,-115.625,2021,244,0.0
41.5,-115.0,2021,244,0.0
41.5,-114.375,2021,244,0.0
42.0,-119.375,2021,244,0.0
42.0,-118.75,2021,244,0.0
42.0,-118.125,2021,244,0.0
42.0,-117.5,2021,244,0.0
42.0,-116.875,2021,244,0.0
42.0,-116.25,2021,244,0.0
42.0,-115.625,2021,244,0.0
42.0,-115.0,2021,244,0.0
42.0,-114.375,2021,244,0.0
