LAT,LON,YEAR,DOY,PRECTOTCORR
32.5,-124.375,2021,244,0.0
32.5,-123.75,2021,244,0.2
32.5,-123.125,2021,244,1.78
32.5,-122.5,2021,244,2.92
32.5,-121.875,2021,244,0.8
32.5,-121.25,2021,244,0.07
32.5,-120.625,2021,244,0.14
32.5,-120.0,2021,244,0.12
33.0,-124.375,2021,244,0.0
33.0,-123.75,2021,244,0.03
33.0,-123.125,2021,244,0.19
33.0,-122.5,2021,244,0.23
33.0,-121.875,2021,244,0.05
33.0,-121.25,2021,244,0.03
33.0,-120.625,2021,244,0.08
33.0,-120.0,2021,244,0.07
33.5,-124.375,2021,244,0.0
33.5,-123.75,2021,244,0.0
33.5,-123.125,2021,244,0.0
33.5,-122.5,2021,244,0.01
33.5,-121.875,2021,244,0.01
33.5,-121.25,2021,244,0.02
33.5,-120.625,2021,244,0.05
33.5,-120.0,2021,244,0.04
34.0,-124.375,2021,244,0.0
34.0,-123.75,2021,244,0.0
34.0,-123.125,2021,244,0.0
34.0,-122.5,2021,244,0.0
34.0,-121.875,2021,244,0.0
34.0,-121.25,2021,244,0.02
34.0,-120.625,2021,244,0.04
34.0,-120.0,2021,244,0.03
34.5,-124.375,2021,244,0.0
34.5,-123.75,2021,244,0.0
34.5,-123.125,2021,244,0.0
34.5,-122.5,2021,244,0.0
34.5,-121.875,2021,244,0.0
34.5,-121.25,2021,244,0.01
34.5,-120.625,2021,244,0.02
34.5,-120.0,2021,244,0.01
35.0,-124.375,2021,244,0.0
35.0,-123.75,2021,244,0.0
35.0,-123.125,2021,244,0.0
35.0,-122.5,2021,244,0.0
35.0,-121.875,2021,244,0.0
35.0,-121.25,2021,244,0.0
35.0,-120.625,2021,244,0.0
35.0,-120.0,2021,244,0.0
35.5,-124.375,2021,244,0.0
35.5,-123.75,2021,244,0.0
35.5,-123.125,2021,244,0.0
35.5,-122.5,2021,244,0.0
35.5,-121.875,2021,244,0.0
35.5,-121.25,2021,244,0.0
35.5,-120.625,2021,244,0.0
35.5,-120.0,2021,244,0.0
36.0,-124.375,2021,244,0.0
36.0,-123.75,2021,244,0.0
36.0,-123.125,2021,244,0.01
36.0,-122.5,2021,244,0.0
36.0,-121.875,2021,244,0.01
36.0,-121.25,2021,244,0.0
36.0,-120.625,2021,244,0.0
36.0,-120.0,2021,244,0.0
36.5,-124.375,2021,244,0.0
36.5,-123.75,2021,244,0.01
36.5,-123.125,2021,244,0.02
36.5,-122.5,2021,244,0.01
36.5,-121.875,2021,244,0.02
36.5,-121.25,2021,244,0.0
36.5,-120.625,2021,244,0.0
36.5,-120.0,2021,244,0.0
37.0,-124.375,2021,244,0.0
37.0,-123.75,2021,244,0.01
37.0,-123.125,2021,244,0.05
37.0,-122.5,2021,244,0.08
37.0,-121.875,2021,244,0.02
37.0,-121.25,2021,244,0.0
37.0,-120.625,2021,244,0.0
37.0,-120.0,2021,244,0.0
37.5,-124.375,2021,244,0.0
37.5,-123.75,2021,244,0.02
37.5,-123.125,2021,244,0.04
37.5,-122.5,2021,244,0.02
37.5,-121.875,2021,244,0.0
37.5,-121.25,2021,244,0.0
37.5,-120.625,2021,244,0.0
37.5,-120.0,2021,244,0.0
38.0,-124.375,2021,244,0.0
38.0,-123.75,2021,244,0.0
