LAT,LON,YEAR,DOY,PRECTOTCORR
32.5,-124.375,2023,244,0.01
32.5,-123.75,2023,244,0.01
32.5,-123.125,2023,244,0.02
32.5,-122.5,2023,244,0.05
32.5,-121.875,2023,244,0.05
32.5,-121.25,2023,244,0.06
32.5,-120.625,2023,244,0.06
32.5,-120.0,2023,244,0.09
33.0,-124.375,2023,244,0.01
33.0,-123.75,2023,244,0.01
33.0,-123.125,2023,244,0.03
33.0,-122.5,2023,244,0.06
33.0,-121.875,2023,244,0.08
33.0,-121.25,2023,244,0.09
33.0,-120.625,2023,244,0.1
33.0,-120.0,2023,244,0.12
33.5,-124.375,2023,244,0.01
33.5,-123.75,2023,244,0.01
33.5,-123.125,2023,244,0.03
33.5,-122.5,2023,244,0.08
33.5,-121.875,2023,244,0.09
33.5,-121.25,2023,244,0.11
33.5,-120.625,2023,244,0.12
33.5,-120.0,2023,244,0.28
34.0,-124.375,2023,244,0.01
34.0,-123.75,2023,244,0.01
34.0,-123.125,2023,244,0.03
34.0,-122.5,2023,244,0.09
34.0,-121.875,2023,244,0.11
34.0,-121.25,2023,244,0.11
34.0,-120.625,2023,244,0.1
34.0,-120.0,2023,244,0.08
34.5,-124.375,2023,244,0.02
34.5,-123.75,2023,244,0.02
34.5,-123.125,2023,244,0.03
34.5,-122.5,2023,244,0.06
34.5,-121.875,2023,244,0.07
34.5,-121.25,2023,244,0.1
34.5,-120.625,2023,244,0.07
34.5,-120.0,2023,244,0.04
35.0,-124.375,2023,244,0.06
35.0,-123.75,2023,244,0.05
35.0,-123.125,2023,244,0.04
35.0,-122.5,2023,244,0.04
35.0,-121.875,2023,244,0.04
35.0,-121.25,2023,244,0.05
35.0,-120.625,2023,244,0.03
35.0,-120.0,2023,244,0.01
35.5,-124.375,2023,244,0.09
35.5,-123.75,2023,244,0.09
35.5,-123.125,2023,244,0.07
35.5,-122.5,2023,244,0.04
35.5,-121.875,2023,244,0.04
35.5,-121.25,2023,244,0.01
35.5,-120.625,2023,244,0.0
35.5,-120.0,2023,244,0.0
36.0,-124.375,2023,244,0.1
36.0,-123.75,2023,244,0.1
36.0,-123.125,2023,244,0.09
36.0,-122.5,2023,244,0.06
36.0,-121.875,2023,244,0.04
36.0,-121.25,2023,244,0.03
36.0,-120.625,2023,244,0.0
