LAT,LON,YEAR,DOY,WS10M
32.5,-119.375,2020,214,8.38
32.5,-118.75,2020,214,6.93
32.5,-118.125,2020,214,4.54
32.5,-117.5,2020,214,3.31
32.5,-116.875,2020,214,3.07
32.5,-116.25,2020,214,3.73
32.5,-115.625,2020,214,3.21
32.5,-115.0,2020,214,4.74
32.5,-114.375,2020,214,6.01
33.0,-119.375,2020,214,8.27
33.0,-118.75,2020,214,6.43
33.0,-118.125,2020,214,3.69
33.0,-117.5,2020,214,2.71
33.0,-116.875,2020,214,3.17
33.0,-116.25,2020,214,4.31
33.0,-115.625,2020,214,3.0
33.0,-115.0,2020,214,4.26
33.0,-114.375,2020,214,5.57
33.5,-119.375,2020,214,7.42
33.5,-118.75,2020,214,4.72
33.5,-118.125,2020,214,2.94
33.5,-117.5,2020,214,2.32
33.5,-116.875,2020,214,2.33
33.5,-116.25,2020,214,3.61
33.5,-115.625,2020,214,3.51
33.5,-115.0,2020,214,4.3
33.5,-114.375,2020,214,4.98
34.0,-119.375,2020,214,4.52
34.0,-118.75,2020,214,2.95
34.0,-118.125,2020,214,2.73
34.0,-117.5,2020,214,2.55
34.0,-116.875,2020,214,3.27
34.0,-116.25,2020,214,4.34
34.0,-115.625,2020,214,3.8
34.0,-115.0,2020,214,4.07
34.0,-114.375,2020,214,4.26
34.5,-119.375,2020,214,2.91
34.5,-118.75,2020,214,3.4
34.5,-118.125,2020,214,3.69
34.5,-117.5,2020,214,3.73
34.5,-116.875,2020,214,4.8
34.5,-116.25,2020,214,4.65
34.5,-115.625,2020,214,3.96
34.5,-115.0,2020,214,4.5
34.5,-114.375,2020,214,4.37
35.0,-119.375,2020,214,3.36
35.0,-118.75,2020,214,3.8
35.0,-118.125,2020,214,4.91
35.0,-117.5,2020,214,5.5
35.0,-116.875,2020,214,5.97
35.0,-116.25,2020,214,4.37
35.0,-115.625,2020,214,3.88
35.0,-115.0,2020,214,5.17
35.0,-114.375,2020,214,4.54
35.5,-119.375,2020,214,2.79
35.5,-118.75,2020,214,2.96
35.5,-118.125,2020,214,5.46
35.5,-117.5,2020,214,5.34
35.5,-116.875,2020,214,5.83
35.5,-116.25,2020,214,4.83
35.5,-115.625,2020,214,4.85
35.5,-115.0,2020,214,5.37
35.5,-114.375,2020,214,4.55
36.0,-119.375,2020,214,2.59
36.0,-118.75,2020,214,2.68
36.0,-118.125,2020,214,3.99
36.0,-117.5,2020,214,3.77
36.0,-116.875,2020,214,3.75
36.0,-116.25,2020,214,4.75
36.0,-115.625,2020,214,5.13
36.0,-115.0,2020,214,5.34
36.0,-114.375,2020,214,4.5
36.5,-119.375,2020,214,2.51
36.5,-118.75,2020,214,1.99
36.5,-118.125,2020,214,3.3
36.5,-117.5,2020,214,3.04
36.5,-116.875,2020,214,2.85
36.5,-116.25,2020,214,4.64
36.5,-115.625,2020,214,4.9
36.5,-115.0,2020,214,4.56
36.5,-114.375,2020,214,4.45
37.0,-119.375,2020,214,2.35
37.0,-118.75,2020,214,2.42
37.0,-118.125,2020,214,2.71
37.0,-117.5,2020,214,2.36
37.0,-116.875,2020,214,3.36
37.0,-116.25,2020,214,4.2
37.0,-115.625,2020,214,4.3
37.0,-115.0,2020,214,3.79
37.0,-114.375,2020,214,4.03
37.5,-119.375,2020,214,2.31
37.5,-118.75,2020,214,2.8
37.5,-118.125,2020,214,2.42
37.5,-117.5,2020,214,2.14
37.5,-116.875,2020,214,3.15
37.5,-116.25,2020,214,3.77
37.5,-115.625,2020,214,3.9
37.5,-115.0,2020,214,3.88
37.5,-114.375,2020,214,4.18
38.0,-119.375,2020,214,2.4
38.0,-118.75,2020,214,2.22
38.0,-118.125,2020,214,1.82
38.0,-117.5,2020,214,1.87
38.0,-116.875,2020,214,2.58
38.0,-116.25,2020,214,2.83
38.0,-115.625,2020,214,3.35
38.0,-115.0,2020,214,3.73
38.0,-114.375,2020,214,4.25
38.5,-119.375,2020,214,1.49
38.5,-118.75,2020,214,2.64
38.5,-118.125,2020,214,2.55
38.5,-117.5,2020,214,1.94
38.5,-116.875,2020,214,2.25
38.5,-116.25,2020,214,2.66
38.5,-115.625,2020,214,2.76
38.5,-115.0,2020,214,3.18
38.5,-114.375,2020,214,3.9
39.0,-119.375,2020,214,2.32
39.0,-118.75,2020,214,2.69
39.0,-118.125,2020,214,2.84
39.0,-117.5,2020,214,2.32
39.0,-116.875,2020,214,1.67
39.0,-116.25,2020,214,2.08
39.0,-115.625,2020,214,2.58
39.0,-115.0,2020,214,2.94
39.0,-114.375,2020,214,3.29
39.5,-119.375,2020,214,2.17
39.5,-118.75,2020,214,2.11
39.5,-118.125,2020,214,2.56
39.5,-117.5,2020,214,2.39
39.5,-116.875,2020,214,2.18
39.5,-116.25,2020,214,1.81
39.5,-115.625,2020,214,1.7
39.5,-115.0,2020,214,2.94
39.5,-114.375,2020,214,2.84
40.0,-119.375,2020,214,2.29
40.0,-118.75,2020,214,2.4
40.0,-118.125,2020,214,2.36
40.0,-117.5,2020,214,2.5
40.0,-116.875,2020,214,2.58
40.0,-116.25,2020,214,2.52
40.0,-115.625,2020,214,1.77
40.0,-115.0,2020,214,1.8
40.0,-114.375,2020,214,1.82
40.5,-119.375,2020,214,2.55
40.5,-118.75,2020,214,2.65
40.5,-118.125,2020,214,2.54
40.5,-117.5,2020,214,2.47
40.5,-116.875,2020,214,2.64
40.5,-116.25,2020,214,2.7
40.5,-115.625,2020,214,1.9
40.5,-115.0,2020,214,1.55
40.5,-114.375,2020,214,2.13
41.0,-119.375,2020,214,3.21
41.0,-118.75,2020,214,2.73
41.0,-118.125,2020,214,2.64
41.0,-117.5,2020,214,2.59
41.0,-116.875,2020,214,2.85
41.0,-116.25,2020,214,2.81
41.0,-115.625,2020,214,2.23
41.0,-115.0,2020,214,1.98
