LAT,LON,YEAR,DOY,T2M
32.5,-124.375,2022,182,15.66
32.5,-123.75,2022,182,15.64
32.5,-123.125,2022,182,15.66
32.5,-122.5,2022,182,15.66
32.5,-121.875,2022,182,15.51
32.5,-121.25,2022,182,15.32
32.5,-120.625,2022,182,15.19
32.5,-120.0,2022,182,15.24
33.0,-124.375,2022,182,15.49
33.0,-123.75,2022,182,15.49
33.0,-123.125,2022,182,15.42
33.0,-122.5,2022,182,15.27
33.0,-121.875,2022,182,15.01
33.0,-121.25,2022,182,14.98
33.0,-120.625,2022,182,14.94
33.0,-120.0,2022,182,15.09
33.5,-124.375,2022,182,15.43
33.5,-123.75,2022,182,15.36
33.5,-123.125,2022,182,15.17
33.5,-122.5,2022,182,14.85
33.5,-121.875,2022,182,14.69
33.5,-121.25,2022,182,14.8
33.5,-120.625,2022,182,14.73
33.5,-120.0,2022,182,15.18
34.0,-124.375,2022,182,15.31
34.0,-123.75,2022,182,15.13
34.0,-123.125,2022,182,14.85
34.0,-122.5,2022,182,14.61
34.0,-121.875,2022,182,14.7
34.0,-121.25,2022,182,14.58
34.0,-120.625,2022,182,14.66
34.0,-120.0,2022,182,17.17
34.5,-124.375,2022,182,15.08
34.5,-123.75,2022,182,15.02
34.5,-123.125,2022,182,14.72
34.5,-122.5,2022,182,14.48
34.5,-121.875,2022,182,14.41
34.5,-121.25,2022,182,14.18
34.5,-120.625,2022,182,15.53
34.5,-120.0,2022,182,20.15
35.0,-124.375,2022,182,15.02
35.0,-123.75,2022,182,14.96
35.0,-123.125,2022,182,14.61
35.0,-122.5,2022,182,14.2
35.0,-121.875,2022,182,13.88
35.0,-121.25,2022,182,13.98
35.0,-120.625,2022,182,16.69
35.0,-120.0,2022,182,23.06
35.5,-124.375,2022,182,14.95
35.5,-123.75,2022,182,14.83
35.5,-123.125,2022,182,14.33
35.5,-122.5,2022,182,13.7
35.5,-121.875,2022,182,13.67
35.5,-121.25,2022,182,15.46
35.5,-120.625,2022,182,20.03
35.5,-120.0,2022,182,24.97
36.0,-124.375,2022,182,14.87
36.0,-123.75,2022,182,14.71
36.0,-123.125,2022,182,14.07
36.0,-122.5,2022,182,13.2
36.0,-121.875,2022,182,13.29
36.0,-121.25,2022,182,18.93
36.0,-120.625,2022,182,25.0
36.0,-120.0,2022,182,27.81
36.5,-124.375,2022,182,14.61
36.5,-123.75,2022,182,14.36
36.5,-123.125,2022,182,13.72
36.5,-122.5,2022,182,12.84
36.5,-121.875,2022,182,13.51
36.5,-121.25,2022,182,19.03
36.5,-120.625,2022,182,25.11
36.5,-120.0,2022,182,27.77
37.0,-124.375,2022,182,14.02
37.0,-123.75,2022,182,13.59
37.0,-123.125,2022,182,12.93
37.0,-122.5,2022,182,12.83
37.0,-121.875,2022,182,14.78
37.0,-121.25,2022,182,19.98
37.0,-120.625,2022,182,24.44
37.0,-120.0,2022,182,27.04
37.5,-124.375,2022,182,13.45
37.5,-123.75,2022,182,12.77
37.5,-123.125,2022,182,12.2
37.5,-122.5,2022,182,13.68
37.5,-121.875,2022,182,15.5
37.5,-121.25,2022,182,21.56
37.5,-120.625,2022,182,25.56
37.5,-120.0,2022,182,24.91
38.0,-124.375,2022,182,13.53
38.0,-123.75,2022,182,12.35
38.0,-123.125,2022,182,12.48
38.0,-122.5,2022,182,15.02
38.0,-121.875,2022,182,16.94
38.0,-121.25,2022,182,21.31
38.0,-120.625,2022,182,23.67
38.0,-120.0,2022,182,20.39
38.5,-124.375,2022,182,13.38
38.5,-123.75,2022,182,12.32
38.5,-123.125,2022,182,15.98
38.5,-122.5,2022,182,19.22
38.5,-121.875,2022,182,20.12
38.5,-121.25,2022,182,21.85
38.5,-120.625,2022,182,21.66
38.5,-120.0,2022,182,17.25
39.0,-124.375,2022,182,13.02
39.0,-123.75,2022,182,13.96
39.0,-123.125,2022,182,20.77
39.0,-122.5,2022,182,23.34
39.0,-121.875,2022,182,23.41
39.0,-121.25,2022,182,22.94
39.0,-120.625,2022,182,20.08
39.0,-120.0,2022,182,18.36
39.5,-124.375,2022,182,12.8
39.5,-123.75,2022,182,15.21
39.5,-123.125,2022,182,20.86
39.5,-122.5,2022,182,24.73
39.5,-121.875,2022,182,25.61
39.5,-121.25,2022,182,22.3
39.5,-120.625,2022,182,19.16
39.5,-120.0,2022,182,19.34
40.0,-124.375,2022,182,12.82
40.0,-123.75,2022,182,16.34
40.0,-123.125,2022,182,20.64
40.0,-122.5,2022,182,26.48
40.0,-121.875,2022,182,25.91
40.0,-121.25,2022,182,19.95
40.0,-120.625,2022,182,19.18
40.0,-120.0,2022,182,20.82
40.5,-124.375,2022,182,13.04
40.5,-123.75,2022,182,16.2
40.5,-123.125,2022,182,20.72
40.5,-122.5,2022,182,26.7
40.5,-121.875,2022,182,23.63
40.5,-121.25,2022,182,19.11
40.5,-120.625,2022,182,20.03
40.5,-120.0,2022,182,22.24
41.0,-124.375,2022,182,13.18
41.0,-123.75,2022,182,16.34
41.0,-123.125,2022,182,19.15
41.0,-122.5,2022,182,21.94
41.0,-121.875,2022,182,21.99
41.0,-121.25,2022,182,21.03
41.0,-120.625,2022,182,19.69
41.0,-120.0,2022,182,20.55
41.5,-124.375,2022,182,13.42
41.5,-123.75,2022,182,16.71
41.5,-123.125,2022,182,18.76
41.5,-122.5,2022,182,20.3
41.5,-121.875,2022,182,19.2
41.5,-121.25,2022,182,20.58
41.5,-120.625,2022,182,20.76
41.5,-120.0,2022,182,20.4
42.0,-124.375,2022,182,13.42
42.0,-123.75,2022,182,16.84
42.0,-123.125,2022,182,17.75
42.0,-122.5,2022,182,19.08
42.0,-121.875,2022,182,19.57
42.0,-121.25,2022,182,21.22
42.0,-120.625,2022,182,20.34
42.0,-120.0,2022,182,20.51
32.5,-124.375,2022,183,16.41
32.5,-123.75,2022,183,16.22
32.5,-123.125,2022,183,16.09
32.5,-122.5,2022,183,15.88
32.5,-121.875,2022,183,15.59
32.5,-121.25,2022,183,15.31
32.5,-120.625,2022,183,15.1
32.5,-120.0,2022,183,15.1
33.0,-124.375,2022,183,16.26
33.0,-123.75,2022,183,16.1
33.0,-123.125,2022,183,15.88
33.0,-122.5,2022,183,15.55
33.0,-121.875,2022,183,15.18
33.0,-121.25,2022,183,15.02
33.0,-120.625,2022,183,14.82
33.0,-120.0,2022,183,14.83
33.5,-124.375,2022,183,16.15
33.5,-123.75,2022,183,15.97
33.5,-123.125,2022,183,15.62
33.5,-122.5,2022,183,15.18
33.5,-121.875,2022,183,14.91
33.5,-121.25,2022,183,14.86
33.5,-120.625,2022,183,14.62
33.5,-120.0,2022,183,14.92
34.0,-124.375,2022,183,15.95
34.0,-123.75,2022,183,15.68
34.0,-123.125,2022,183,15.27
34.0,-122.5,2022,183,14.96
34.0,-121.875,2022,183,14.96
34.0,-121.25,2022,183,14.67
34.0,-120.625,2022,183,14.48
34.0,-120.0,2022,183,16.48
34.5,-124.375,2022,183,15.59
34.5,-123.75,2022,183,15.46
34.5,-123.125,2022,183,15.08
34.5,-122.5,2022,183,14.84
34.5,-121.875,2022,183,14.7
34.5,-121.25,2022,183,14.22
34.5,-120.625,2022,183,14.86
34.5,-120.0,2022,183,18.77
35.0,-124.375,2022,183,15.42
35.0,-123.75,2022,183,15.31
35.0,-123.125,2022,183,14.86
35.0,-122.5,2022,183,14.46
35.0,-121.875,2022,183,14.02
35.0,-121.25,2022,183,14.0
35.0,-120.625,2022,183,15.58
35.0,-120.0,2022,183,20.74
35.5,-124.375,2022,183,15.27
35.5,-123.75,2022,183,15.07
35.5,-123.125,2022,183,14.44
35.5,-122.5,2022,183,13.87
35.5,-121.875,2022,183,13.63
35.5,-121.25,2022,183,15.14
35.5,-120.625,2022,183,18.85
35.5,-120.0,2022,183,23.08
36.0,-124.375,2022,183,15.15
36.0,-123.75,2022,183,14.89
36.0,-123.125,2022,183,14.13
36.0,-122.5,2022,183,13.23
36.0,-121.875,2022,183,13.14
36.0,-121.25,2022,183,17.53
36.0,-120.625,2022,183,24.28
36.0,-120.0,2022,183,27.01
36.5,-124.375,2022,183,14.79
36.5,-123.75,2022,183,14.48
36.5,-123.125,2022,183,13.67
36.5,-122.5,2022,183,12.82
36.5,-121.875,2022,183,13.4
36.5,-121.25,2022,183,17.45
36.5,-120.625,2022,183,24.2
36.5,-120.0,2022,183,27.26
37.0,-124.375,2022,183,14.04
37.0,-123.75,2022,183,13.6
37.0,-123.125,2022,183,12.92
37.0,-122.5,2022,183,12.74
37.0,-121.875,2022,183,14.05
37.0,-121.25,2022,183,18.6
37.0,-120.625,2022,183,23.75
37.0,-120.0,2022,183,25.99
37.5,-124.375,2022,183,13.31
37.5,-123.75,2022,183,12.67
37.5,-123.125,2022,183,12.11
37.5,-122.5,2022,183,13.69
37.5,-121.875,2022,183,14.63
37.5,-121.25,2022,183,19.63
37.5,-120.625,2022,183,24.38
37.5,-120.0,2022,183,23.98
38.0,-124.375,2022,183,13.55
38.0,-123.75,2022,183,12.35
38.0,-123.125,2022,183,12.36
38.0,-122.5,2022,183,14.9
38.0,-121.875,2022,183,16.16
38.0,-121.25,2022,183,20.05
38.0,-120.625,2022,183,22.01
38.0,-120.0,2022,183,19.47
38.5,-124.375,2022,183,13.32
38.5,-123.75,2022,183,12.07
38.5,-123.125,2022,183,14.96
38.5,-122.5,2022,183,18.41
38.5,-121.875,2022,183,19.28
38.5,-121.25,2022,183,20.83
38.5,-120.625,2022,183,20.29
38.5,-120.0,2022,183,16.87
39.0,-124.375,2022,183,13.03
39.0,-123.75,2022,183,13.14
39.0,-123.125,2022,183,18.9
39.0,-122.5,2022,183,22.65
39.0,-121.875,2022,183,22.73
39.0,-121.25,2022,183,21.84
39.0,-120.625,2022,183,18.63
