LAT,LON,YEAR,DOY,WS10M
32.5,-124.375,2020,245,3.37
32.5,-123.75,2020,245,3.22
32.5,-123.125,2020,245,3.06
32.5,-122.5,2020,245,2.76
32.5,-121.875,2020,245,2.58
32.5,-121.25,2020,245,2.23
32.5,-120.625,2020,245,2.04
32.5,-120.0,2020,245,2.16
33.0,-124.375,2020,245,3.5
33.0,-123.75,2020,245,3.36
33.0,-123.125,2020,245,3.16
33.0,-122.5,2020,245,2.83
33.0,-121.875,2020,245,2.58
33.0,-121.25,2020,245,2.2
33.0,-120.625,2020,245,1.96
33.0,-120.0,2020,245,1.91
33.5,-124.375,2020,245,3.72
33.5,-123.75,2020,245,3.6
33.5,-123.125,2020,245,3.4
33.5,-122.5,2020,245,3.11
33.5,-121.875,2020,245,2.74
33.5,-121.25,2020,245,2.38
33.5,-120.625,2020,245,2.13
33.5,-120.0,2020,245,2.1
34.0,-124.375,2020,245,3.9
34.0,-123.75,2020,245,3.86
34.0,-123.125,2020,245,3.67
34.0,-122.5,2020,245,3.37
34.0,-121.875,2020,245,2.98
34.0,-121.25,2020,245,2.55
34.0,-120.625,2020,245,2.43
34.0,-120.0,2020,245,2.69
34.5,-124.375,2020,245,3.94
34.5,-123.75,2020,245,4.01
34.5,-123.125,2020,245,3.84
34.5,-122.5,2020,245,3.56
34.5,-121.875,2020,245,3.16
34.5,-121.25,2020,245,2.63
34.5,-120.625,2020,245,2.56
34.5,-120.0,2020,245,2.31
35.0,-124.375,2020,245,3.91
35.0,-123.75,2020,245,4.04
35.0,-123.125,2020,245,3.87
35.0,-122.5,2020,245,3.47
35.0,-121.875,2020,245,2.8
35.0,-121.25,2020,245,2.13
35.0,-120.625,2020,245,2.21
35.0,-120.0,2020,245,2.01
35.5,-124.375,2020,245,3.88
35.5,-123.75,2020,245,4.02
35.5,-123.125,2020,245,3.86
35.5,-122.5,2020,245,3.35
35.5,-121.875,2020,245,2.5
35.5,-121.25,2020,245,2.16
35.5,-120.625,2020,245,2.99
35.5,-120.0,2020,245,3.68
36.0,-124.375,2020,245,4.0
36.0,-123.75,2020,245,4.0
36.0,-123.125,2020,245,3.9
36.0,-122.5,2020,245,3.36
36.0,-121.875,2020,245,2.2
36.0,-121.25,2020,245,1.92
36.0,-120.625,2020,245,2.57
36.0,-120.0,2020,245,3.45
36.5,-124.375,2020,245,4.17
36.5,-123.75,2020,245,3.97
36.5,-123.125,2020,245,3.64
36.5,-122.5,2020,245,2.77
36.5,-121.875,2020,245,2.19
36.5,-121.25,2020,245,2.15
36.5,-120.625,2020,245,2.38
36.5,-120.0,2020,245,2.71
37.0,-124.375,2020,245,4.18
37.0,-123.75,2020,245,3.74
37.0,-123.125,2020,245,3.22
37.0,-122.5,2020,245,2.53
37.0,-121.875,2020,245,1.87
37.0,-121.25,2020,245,3.25
37.0,-120.625,2020,245,3.85
37.0,-120.0,2020,245,2.63
37.5,-124.375,2020,245,4.04
37.5,-123.75,2020,245,3.32
37.5,-123.125,2020,245,2.57
37.5,-122.5,2020,245,2.79
37.5,-121.875,2020,245,3.18
37.5,-121.25,2020,245,3.63
37.5,-120.625,2020,245,3.07
37.5,-120.0,2020,245,2.29
38.0,-124.375,2020,245,3.48
38.0,-123.75,2020,245,2.63
38.0,-123.125,2020,245,2.11
38.0,-122.5,2020,245,2.97
38.0,-121.875,2020,245,4.87
38.0,-121.25,2020,245,3.76
38.0,-120.625,2020,245,2.15
38.0,-120.0,2020,245,2.61
38.5,-124.375,2020,245,2.99
38.5,-123.75,2020,245,1.71
38.5,-123.125,2020,245,1.64
38.5,-122.5,2020,245,2.73
38.5,-121.875,2020,245,4.4
38.5,-121.25,2020,245,3.13
38.5,-120.625,2020,245,2.4
38.5,-120.0,2020,245,2.24
39.0,-124.375,2020,245,2.82
39.0,-123.75,2020,245,1.56
39.0,-123.125,2020,245,1.47
39.0,-122.5,2020,245,2.41
39.0,-121.875,2020,245,2.15
39.0,-121.25,2020,245,2.76
39.0,-120.625,2020,245,2.17
39.0,-120.0,2020,245,3.29
39.5,-124.375,2020,245,2.19
39.5,-123.75,2020,245,1.34
39.5,-123.125,2020,245,1.42
39.5,-122.5,2020,245,2.75
39.5,-121.875,2020,245,1.94
39.5,-121.25,2020,245,2.31
39.5,-120.625,2020,245,2.28
39.5,-120.0,2020,245,3.28
40.0,-124.375,2020,245,2.54
40.0,-123.75,2020,245,1.48
40.0,-123.125,2020,245,1.56
40.0,-122.5,2020,245,2.48
40.0,-121.875,2020,245,2.74
40.0,-121.25,2020,245,2.29
40.0,-120.625,2020,245,2.71
40.0,-120.0,2020,245,3.31
40.5,-124.375,2020,245,3.12
40.5,-123.75,2020,245,1.76
40.5,-123.125,2020,245,1.69
40.5,-122.5,2020,245,1.75
40.5,-121.875,2020,245,2.43
40.5,-121.25,2020,245,2.83
40.5,-120.625,2020,245,3.3
40.5,-120.0,2020,245,3.96
41.0,-124.375,2020,245,4.09
41.0,-123.75,2020,245,1.89
41.0,-123.125,2020,245,1.78
41.0,-122.5,2020,245,2.17
41.0,-121.875,2020,245,2.9
41.0,-121.25,2020,245,3.88
41.0,-120.625,2020,245,4.09
41.0,-120.0,2020,245,4.2
41.5,-124.375,2020,245,4.84
41.5,-123.75,2020,245,2.4
41.5,-123.125,2020,245,2.27
41.5,-122.5,2020,245,2.59
41.5,-121.875,2020,245,2.8
41.5,-121.25,2020,245,3.6
41.5,-120.625,2020,245,4.05
41.5,-120.0,2020,245,4.03
42.0,-124.375,2020,245,4.57
42.0,-123.75,2020,245,2.68
42.0,-123.125,2020,245,2.2
42.0,-122.5,2020,245,2.39
42.0,-121.875,2020,245,3.08
42.0,-121.25,2020,245,3.45
42.0,-120.625,2020,245,3.48
42.0,-120.0,2020,245,3.73
32.5,-124.375,2020,246,3.06
32.5,-123.75,2020,246,2.82
32.5,-123.125,2020,246,2.79
32.5,-122.5,2020,246,2.98
32.5,-121.875,2020,246,3.71
32.5,-121.25,2020,246,4.28
32.5,-120.625,2020,246,4.9
32.5,-120.0,2020,246,5.34
33.0,-124.375,2020,246,3.21
33.0,-123.75,2020,246,2.96
33.0,-123.125,2020,246,2.94
33.0,-122.5,2020,246,3.18
33.0,-121.875,2020,246,3.87
33.0,-121.25,2020,246,4.47
33.0,-120.625,2020,246,5.13
33.0,-120.0,2020,246,5.6
33.5,-124.375,2020,246,3.28
33.5,-123.75,2020,246,3.02
33.5,-123.125,2020,246,3.07
33.5,-122.5,2020,246,3.38
33.5,-121.875,2020,246,3.96
33.5,-121.25,2020,246,4.62
33.5,-120.625,2020,246,5.44
33.5,-120.0,2020,246,6.09
34.0,-124.375,2020,246,3.39
34.0,-123.75,2020,246,3.14
34.0,-123.125,2020,246,3.18
34.0,-122.5,2020,246,3.45
34.0,-121.875,2020,246,4.0
34.0,-121.25,2020,246,4.58
34.0,-120.625,2020,246,5.63
34.0,-120.0,2020,246,5.75
34.5,-124.375,2020,246,3.48
34.5,-123.75,2020,246,3.29
34.5,-123.125,2020,246,3.27
34.5,-122.5,2020,246,3.43
34.5,-121.875,2020,246,3.75
34.5,-121.25,2020,246,4.27
34.5,-120.625,2020,246,4.95
34.5,-120.0,2020,246,3.51
35.0,-124.375,2020,246,3.59
35.0,-123.75,2020,246,3.41
35.0,-123.125,2020,246,3.26
35.0,-122.5,2020,246,3.25
35.0,-121.875,2020,246,3.17
35.0,-121.25,2020,246,3.53
35.0,-120.625,2020,246,3.33
35.0,-120.0,2020,246,2.1
35.5,-124.375,2020,246,3.63
35.5,-123.75,2020,246,3.42
35.5,-123.125,2020,246,3.11
35.5,-122.5,2020,246,2.81
35.5,-121.875,2020,246,2.64
35.5,-121.25,2020,246,3.18
35.5,-120.625,2020,246,3.22
35.5,-120.0,2020,246,3.69
36.0,-124.375,2020,246,3.55
36.0,-123.75,2020,246,3.25
36.0,-123.125,2020,246,2.92
36.0,-122.5,2020,246,2.44
36.0,-121.875,2020,246,2.18
36.0,-121.25,2020,246,2.24
36.0,-120.625,2020,246,2.54
36.0,-120.0,2020,246,3.49
36.5,-124.375,2020,246,3.43
36.5,-123.75,2020,246,3.09
36.5,-123.125,2020,246,2.71
36.5,-122.5,2020,246,2.22
36.5,-121.875,2020,246,2.26
36.5,-121.25,2020,246,2.28
36.5,-120.625,2020,246,2.3
36.5,-120.0,2020,246,3.17
37.0,-124.375,2020,246,3.19
37.0,-123.75,2020,246,2.86
37.0,-123.125,2020,246,2.49
37.0,-122.5,2020,246,2.22
37.0,-121.875,2020,246,2.04
37.0,-121.25,2020,246,3.37
37.0,-120.625,2020,246,4.21
37.0,-120.0,2020,246,3.18
37.5,-124.375,2020,246,3.2
37.5,-123.75,2020,246,2.48
37.5,-123.125,2020,246,2.2
37.5,-122.5,2020,246,2.98
37.5,-121.875,2020,246,3.26
37.5,-121.25,2020,246,3.68
37.5,-120.625,2020,246,3.44
37.5,-120.0,2020,246,1.98
38.0,-124.375,2020,246,2.7
38.0,-123.75,2020,246,1.84
38.0,-123.125,2020,246,2.18
38.0,-122.5,2020,246,3.44
38.0,-121.875,2020,246,4.7
38.0,-121.25,2020,246,3.72
38.0,-120.625,2020,246,2.19
38.0,-120.0,2020,246,2.15
38.5,-124.375,2020,246,2.08
38.5,-123.75,2020,246,1.59
38.5,-123.125,2020,246,2.3
38.5,-122.5,2020,246,3.58
38.5,-121.875,2020,246,4.79
38.5,-121.25,2020,246,3.64
38.5,-120.625,2020,246,1.97
38.5,-120.0,2020,246,1.99
39.0,-124.375,2020,246,1.81
39.0,-123.75,2020,246,1.6
39.0,-123.125,2020,246,1.73
39.0,-122.5,2020,246,1.85
39.0,-121.875,2020,246,3.71
39.0,-121.25,2020,246,3.35
39.0,-120.625,2020,246,2.06
39.0,-120.0,2020,246,1.94
39.5,-124.375,2020,246,1.31
39.5,-123.75,2020,246,1.55
39.5,-123.125,2020,246,1.54
39.5,-122.5,2020,246,1.39
39.5,-121.875,2020,246,3.61
39.5,-121.25,2020,246,2.59
39.5,-120.625,2020,246,1.61
39.5,-120.0,2020,246,1.93
40.0,-124.375,2020,246,1.64
40.0,-123.75,2020,246,1.2
40.0,-123.125,2020,246,1.61
40.0,-122.5,2020,246,2.1
40.0,-121.875,2020,246,3.51
40.0,-121.25,2020,246,1.93
40.0,-120.625,2020,246,1.69
40.0,-120.0,2020,246,1.98
40.5,-124.375,2020,246,2.0
40.5,-123.75,2020,246,1.33
40.5,-123.125,2020,246,1.64
40.5,-122.5,2020,246,1.56
40.5,-121.875,2020,246,2.69
40.5,-121.25,2020,246,1.64
40.5,-120.625,2020,246,2.22
40.5,-120.0,2020,246,2.39
41.0,-124.375,2020,246,2.22
41.0,-123.75,2020,246,1.22
41.0,-123.125,2020,246,1.53
41.0,-122.5,2020,246,1.64
41.0,-121.875,2020,246,1.87
41.0,-121.25,2020,246,2.33
41.0,-120.625,2020,246,2.42
41.0,-120.0,2020,246,2.25
41.5,-124.375,2020,246,2.39
41.5,-123.75,2020,246,1.33
41.5,-123.125,2020,246,1.59
41.5,-122.5,2020,246,1.67
41.5,-121.875,2020,246,1.79
41.5,-121.25,2020,246,2.05
41.5,-120.625,2020,246,2.2
41.5,-120.0,2020,246,2.07
42.0,-124.375,2020,246,1.66
42.0,-123.75,2020,246,1.32
42.0,-123.125,2020,246,1.65
42.0,-122.5,2020,246,1.57
42.0,-121.875,2020,246,2.01
42.0,-121.25,2020,246,2.27
42.0,-120.625,2020,246,2.13
42.0,-120.0,2020,246,2.34
32.5,-124.375,2020,247,3.54
32.5,-123.75,2020,247,4.52
32.5,-123.125,2020,247,5.67
32.5,-122.5,2020,247,6.92
32.5,-121.875,2020,247,7.92
32.5,-121.25,2020,247,8.47
32.5,-120.625,2020,247,8.75
32.5,-120.0,2020,247,8.72
33.0,-124.375,2020,247,3.82
33.0,-123.75,2020,247,4.78
33.0,-123.125,2020,247,6.02
33.0,-122.5,2020,247,7.32
33.0,-121.875,2020,247,8.36
33.0,-121.25,2020,247,8.94
33.0,-120.625,2020,247,9.3
33.0,-120.0,2020,247,9.13
33.5,-124.375,2020,247,4.14
33.5,-123.75,2020,247,5.14
33.5,-123.125,2020,247,6.39
33.5,-122.5,2020,247,7.64
33.5,-121.875,2020,247,8.6
33.5,-121.25,2020,247,9.22
33.5,-120.625,2020,247,9.82
33.5,-120.0,2020,247,9.56
34.0,-124.375,2020,247,4.5
34.0,-123.75,2020,247,5.35
34.0,-123.125,2020,247,6.54
34.0,-122.5,2020,247,7.79
34.0,-121.875,2020,247,8.69
34.0,-121.25,2020,247,9.33
34.0,-120.625,2020,247,9.63
34.0,-120.0,2020,247,7.37
34.5,-124.375,2020,247,4.8
34.5,-123.75,2020,247,5.46
34.5,-123.125,2020,247,6.54
34.5,-122.5,2020,247,7.76
34.5,-121.875,2020,247,8.6
34.5,-121.25,2020,247,8.85
34.5,-120.625,2020,247,7.63
34.5,-120.0,2020,247,4.48
35.0,-124.375,2020,247,4.9
35.0,-123.75,2020,247,5.56
35.0,-123.125,2020,247,6.52
35.0,-122.5,2020,247,7.62
35.0,-121.875,2020,247,8.59
35.0,-121.25,2020,247,7.52
35.0,-120.625,2020,247,4.41
35.0,-120.0,2020,247,3.21
35.5,-124.375,2020,247,4.82
35.5,-123.75,2020,247,5.38
35.5,-123.125,2020,247,6.16
35.5,-122.5,2020,247,7.31
35.5,-121.875,2020,247,8.03
35.5,-121.25,2020,247,5.09
35.5,-120.625,2020,247,2.61
35.5,-120.0,2020,247,2.96
36.0,-124.375,2020,247,4.63
36.0,-123.75,2020,247,5.06
36.0,-123.125,2020,247,5.58
36.0,-122.5,2020,247,6.13
36.0,-121.875,2020,247,5.94
36.0,-121.25,2020,247,3.25
36.0,-120.625,2020,247,2.06
36.0,-120.0,2020,247,3.24
36.5,-124.375,2020,247,4.32
36.5,-123.75,2020,247,4.69
36.5,-123.125,2020,247,5.05
36.5,-122.5,2020,247,5.09
36.5,-121.875,2020,247,3.68
36.5,-121.25,2020,247,2.92
36.5,-120.625,2020,247,4.03
36.5,-120.0,2020,247,4.54
37.0,-124.375,2020,247,3.95
37.0,-123.75,2020,247,4.34
37.0,-123.125,2020,247,4.62
37.0,-122.5,2020,247,4.55
37.0,-121.875,2020,247,2.63
37.0,-121.25,2020,247,3.71
37.0,-120.625,2020,247,4.89
37.0,-120.0,2020,247,3.93
37.5,-124.375,2020,247,3.64
37.5,-123.75,2020,247,4.13
37.5,-123.125,2020,247,4.41
37.5,-122.5,2020,247,4.18
37.5,-121.875,2020,247,3.59
37.5,-121.25,2020,247,4.46
37.5,-120.625,2020,247,4.37
37.5,-120.0,2020,247,2.12
38.0,-124.375,2020,247,3.22
38.0,-123.75,2020,247,3.94
38.0,-123.125,2020,247,4.22
38.0,-122.5,2020,247,4.17
38.0,-121.875,2020,247,5.31
38.0,-121.25,2020,247,4.2
38.0,-120.625,2020,247,2.8
38.0,-120.0,2020,247,2.3
38.5,-124.375,2020,247,2.5
38.5,-123.75,2020,247,3.39
38.5,-123.125,2020,247,3.19
38.5,-122.5,2020,247,3.6
38.5,-121.875,2020,247,4.0
38.5,-121.25,2020,247,3.19
38.5,-120.625,2020,247,1.86
38.5,-120.0,2020,247,2.23
39.0,-124.375,2020,247,2.18
39.0,-123.75,2020,247,2.33
39.0,-123.125,2020,247,1.93
39.0,-122.5,2020,247,2.18
39.0,-121.875,2020,247,2.04
39.0,-121.25,2020,247,2.3
39.0,-120.625,2020,247,1.82
39.0,-120.0,2020,247,1.6
39.5,-124.375,2020,247,1.99
39.5,-123.75,2020,247,1.67
39.5,-123.125,2020,247,1.57
39.5,-122.5,2020,247,1.24
39.5,-121.875,2020,247,2.2
39.5,-121.25,2020,247,2.1
39.5,-120.625,2020,247,1.74
39.5,-120.0,2020,247,1.5
40.0,-124.375,2020,247,1.91
40.0,-123.75,2020,247,1.3
40.0,-123.125,2020,247,1.4
40.0,-122.5,2020,247,1.56
40.0,-121.875,2020,247,2.46
40.0,-121.25,2020,247,1.7
40.0,-120.625,2020,247,1.39
40.0,-120.0,2020,247,1.92
40.5,-124.375,2020,247,1.53
40.5,-123.75,2020,247,1.47
40.5,-123.125,2020,247,1.4
40.5,-122.5,2020,247,1.41
40.5,-121.875,2020,247,2.36
40.5,-121.25,2020,247,1.72
40.5,-120.625,2020,247,2.2
40.5,-120.0,2020,247,2.6
41.0,-124.375,2020,247,0.85
41.0,-123.75,2020,247,1.22
41.0,-123.125,2020,247,1.64
41.0,-122.5,2020,247,1.42
41.0,-121.875,2020,247,1.69
41.0,-121.25,2020,247,1.89
41.0,-120.625,2020,247,2.56
41.0,-120.0,2020,247,3.02
41.5,-124.375,2020,247,1.12
41.5,-123.75,2020,247,1.42
41.5,-123.125,2020,247,1.65
41.5,-122.5,2020,247,1.26
41.5,-121.875,2020,247,1.71
41.5,-121.25,2020,247,1.88
41.5,-120.625,2020,247,2.46
41.5,-120.0,2020,247,3.09
42.0,-124.375,2020,247,1.36
42.0,-123.75,2020,247,1.62
42.0,-123.125,2020,247,1.61
42.0,-122.5,2020,247,1.68
42.0,-121.875,2020,247,2.18
42.0,-121.25,2020,247,2.66
42.0,-120.625,2020,247,2.54
42.0,-120.0,2020,247,2.75
32.5,-124.375,2020,248,7.44
32.5,-123.75,2020,248,8.03
32.5,-123.125,2020,248,8.74
32.5,-122.5,2020,248,9.43
32.5,-121.875,2020,248,9.96
32.5,-121.25,2020,248,9.98
32.5,-120.625,2020,248,9.64
32.5,-120.0,2020,248,9.11
33.0,-124.375,2020,248,7.75
33.0,-123.75,2020,248,8.32
33.0,-123.125,2020,248,9.03
33.0,-122.5,2020,248,9.77
33.0,-121.875,2020,248,10.41
33.0,-121.25,2020,248,10.46
33.0,-120.625,2020,248,10.12
33.0,-120.0,2020,248,9.26
33.5,-124.375,2020,248,8.06
33.5,-123.75,2020,248,8.63
33.5,-123.125,2020,248,9.31
33.5,-122.5,2020,248,10.06
33.5,-121.875,2020,248,10.7
33.5,-121.25,2020,248,10.79
33.5,-120.625,2020,248,10.61
33.5,-120.0,2020,248,9.42
34.0,-124.375,2020,248,8.27
34.0,-123.75,2020,248,8.72
34.0,-123.125,2020,248,9.38
34.0,-122.5,2020,248,10.17
34.0,-121.875,2020,248,10.82
34.0,-121.25,2020,248,10.95
34.0,-120.625,2020,248,10.23
34.0,-120.0,2020,248,6.8
34.5,-124.375,2020,248,8.22
34.5,-123.75,2020,248,8.58
34.5,-123.125,2020,248,9.22
34.5,-122.5,2020,248,10.06
34.5,-121.875,2020,248,10.78
34.5,-121.25,2020,248,10.52
34.5,-120.625,2020,248,7.92
34.5,-120.0,2020,248,4.53
35.0,-124.375,2020,248,8.05
35.0,-123.75,2020,248,8.33
35.0,-123.125,2020,248,8.98
35.0,-122.5,2020,248,9.93
35.0,-121.875,2020,248,10.88
35.0,-121.25,2020,248,8.78
35.0,-120.625,2020,248,4.46
35.0,-120.0,2020,248,3.38
35.5,-124.375,2020,248,7.8
35.5,-123.75,2020,248,8.02
35.5,-123.125,2020,248,8.54
35.5,-122.5,2020,248,9.61
35.5,-121.875,2020,248,10.24
35.5,-121.25,2020,248,5.68
35.5,-120.625,2020,248,2.65
35.5,-120.0,2020,248,2.74
36.0,-124.375,2020,248,7.44
36.0,-123.75,2020,248,7.66
36.0,-123.125,2020,248,7.92
36.0,-122.5,2020,248,8.21
36.0,-121.875,2020,248,7.32
36.0,-121.25,2020,248,4.15
36.0,-120.625,2020,248,3.09
36.0,-120.0,2020,248,3.64
36.5,-124.375,2020,248,6.97
