date,lat,lon,incident_id
2023-07-13,34.06773,-118.02911,{6F4C2BF3-D92C-46E5-8B54-AFB3DB23A7C2}
2023-07-13,34.39548,-118.48506,{32278AAD-D0AE-4B59-8BF4-88E718765A2A}
2023-07-13,36.617527,-119.331635,{50706E55-5610-4E07-AA35-B0B54BFD05AC}
2023-07-13,33.93906,-117.235071,{06EA351A-593E-4FF1-B639-9E8DF5008EDE}
2023-07-13,37.342185,-120.619464,{789D5D98-155A-4D16-B08F-A7BBC1F91F5D}
2023-07-13,34.57012,-118.6874,{38BB4951-A620-4CBB-8C3B-1BF43064E4AF}
2023-07-13,42.005367,-122.615133,{D9CC6AC1-6D93-4ACE-A447-9B23715AE181}
2023-07-13,38.505183,-122.739124,{1ADA6616-8624-4B4A-A906-B4FD698AEE1F}
2023-07-13,33.612871,-116.198567,{F2B9A67E-A45C-4056-85D8-8079B87E5398}
2023-07-13,33.99923,-117.8066,{1542CDA7-B523-4854-9CEA-3E51972F636C}
2023-07-13,34.02365,-118.1727,{F5DA8128-85A1-42CB-BC14-8456069BF671}
2023-07-13,34.13186,-117.8187,{0940F86E-6035-4474-9476-53B8FDD46900}
2023-07-13,34.202212,-117.41163,{94E2B16E-3BEF-47D0-B77B-A704ACDCED46}
2023-07-13,33.806049,-117.226183,{81A50AF0-AF9D-4FC2-AE5E-024CDDF113C2}
2023-07-13,37.675161,-118.990619,{6B68BCE1-EED9-47F3-B115-B32770A1CD8A}
2023-07-13,34.00516,-117.95835,{0542DDE3-880F-41FB-9995-80D899E79020}
2023-07-13,34.00679,-117.9644,{FAF2320C-6B95-4F8C-A241-9719ED60E1F1}
2023-07-13,36.81785,-121.575001,{3E71066C-9EF1-4769-B95B-678AEB9180DE}
2023-07-13,34.02226,-117.77399,{5384B128-F0FD-4A24-94B6-27DE797A4D17}
2023-07-13,35.589444,-118.482222,{9328169B-9DE5-465F-8F00-8FF56CCC2428}
2023-07-14,41.836333,-123.175167,{782BAA84-4E77-4B55-97FA-077168CA4A57}
