-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 06/01/2023 through 06/30/2023 in UTC
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
32.5,-119.375,2023,152,0.21
32.5,-118.75,2023,152,0.15
32.5,-118.125,2023,152,0.26
32.5,-117.5,2023,152,0.19
32.5,-116.875,2023,152,0.12
32.5,-116.25,2023,152,0.07
32.5,-115.625,2023,152,0.0
32.5,-115.0,2023,152,0.0
32.5,-114.375,2023,152,0.0
33.0,-119.375,2023,152,0.1
33.0,-118.75,2023,152,0.24
33.0,-118.125,2023,152,0.26
33.0,-117.5,2023,152,0.11
33.0,-116.875,2023,152,0.22
33.0,-116.25,2023,152,0.11
33.0,-115.625,2023,152,0.0
33.0,-115.0,2023,152,0.0
33.0,-114.375,2023,152,0.0
33.5,-119.375,2023,152,0.02
33.5,-118.75,2023,152,0.14
33.5,-118.125,2023,152,0.1
33.5,-117.5,2023,152,0.18
33.5,-116.875,2023,152,0.28
33.5,-116.25,2023,152,0.09
33.5,-115.625,2023,152,0.0
33.5,-115.0,2023,152,0.0
33.5,-114.375,2023,152,0.0
34.0,-119.375,2023,152,0.02
34.0,-118.75,2023,152,0.04
34.0,-118.125,2023,152,0.11
34.0,-117.5,2023,152,0.14
34.0,-116.875,2023,152,0.09
34.0,-116.25,2023,152,0.02
34.0,-115.625,2023,152,0.0
34.0,-115.0,2023,152,0.0
34.0,-114.375,2023,152,0.01
34.5,-119.375,2023,152,0.08
34.5,-118.75,2023,152,0.08
34.5,-118.125,2023,152,0.11
34.5,-117.5,2023,152,0.08
34.5,-116.875,2023,152,0.03
34.5,-116.25,2023,152,0.0
34.5,-115.625,2023,152,0.0
34.5,-115.0,2023,152,0.0
34.5,-114.375,2023,152,0.05
35.0,-119.375,2023,152,0.03
35.0,-118.75,2023,152,0.04
35.0,-118.125,2023,152,0.06
35.0,-117.5,2023,152,0.03
35.0,-116.875,2023,152,0.01
35.0,-116.25,2023,152,0.0
35.0,-115.625,2023,152,0.0
35.0,-115.0,2023,152,0.01
35.0,-114.375,2023,152,0.07
35.5,-119.375,2023,152,0.01
