-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 08/01/2021 through 08/31/2021 in UTC
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
32.5,-124.375,2021,213,0.02
32.5,-123.75,2021,213,0.01
32.5,-123.125,2021,213,0.01
32.5,-122.5,2021,213,0.01
32.5,-121.875,2021,213,0.0
32.5,-121.25,2021,213,0.0
32.5,-120.625,2021,213,0.0
32.5,-120.0,2021,213,0.0
33.0,-124.375,2021,213,0.01
33.0,-123.75,2021,213,0.01
33.0,-123.125,2021,213,0.01
33.0,-122.5,2021,213,0.01
33.0,-121.875,2021,213,0.01
33.0,-121.25,2021,213,0.0
33.0,-120.625,2021,213,0.0
33.0,-120.0,2021,213,0.0
33.5,-124.375,2021,213,0.01
33.5,-123.75,2021,213,0.01
33.5,-123.125,2021,213,0.01
33.5,-122.5,2021,213,0.01
33.5,-121.875,2021,213,0.01
33.5,-121.25,2021,213,0.01
33.5,-120.625,2021,213,0.01
33.5,-120.0,2021,213,0.0
34.0,-124.375,2021,213,0.02
34.0,-123.75,2021,213,0.01
34.0,-123.125,2021,213,0.01
34.0,-122.5,2021,213,0.02
34.0,-121.875,2021,213,0.01
34.0,-121.25,2021,213,0.02
34.0,-120.625,2021,213,0.02
34.0,-120.0,2021,213,0.0
34.5,-124.375,2021,213,0.03
34.5,-123.75,2021,213,0.02
34.5,-123.125,2021,213,0.02
34.5,-122.5,2021,213,0.03
34.5,-121.875,2021,213,0.03
34.5,-121.25,2021,213,0.04
34.5,-120.625,2021,213,0.03
34.5,-120.0,2021,213,0.01
35.0,-124.375,2021,213,0.03
35.0,-123.75,2021,213,0.02
35.0,-123.125,2021,213,0.01
35.0,-122.5,2021,213,0.02
35.0,-121.875,2021,213,0.03
35.0,-121.25,2021,213,0.04
35.0,-120.625,2021,213,0.02
35.0,-120.0,2021,213,0.0
35.5,-124.375,2021,213,0.02
35.5,-123.75,2021,213,0.01
35.5,-123.125,2021,213,0.01
35.5,-122.5,2021,213,0.01
35.5,-121.875,2021,213,0.01
35.5,-121.25,2021,213,0.0
35.5,-120.625,2021,213,0.0
35.5,-120.0,2021,213,0.0
36.0,-124.375,2021,213,0.02
36.0,-123.75,2021,213,0.02
36.0,-123.125,2021,213,0.01
36.0,-122.5,2021,213,0.0
36.0,-121.875,2021,213,0.0
36.0,-121.25,2021,213,0.0
36.0,-120.625,2021,213,0.0
36.0,-120.0,2021,213,0.0
36.5,-124.375,2021,213,0.02
36.5,-123.75,2021,213,0.02
36.5,-123.125,2021,213,0.01
36.5,-122.5,2021,213,0.01
36.5,-121.875,2021,213,0.0
36.5,-121.25,2021,213,0.0
36.5,-120.625,2021,213,0.0
36.5,-120.0,2021,213,0.0
37.0,-124.375,2021,213,0.03
37.0,-123.75,2021,213,0.02
37.0,-123.125,2021,213,0.02
37.0,-122.5,2021,213,0.01
37.0,-121.875,2021,213,0.01
37.0,-121.25,2021,213,0.0
37.0,-120.625,2021,213,0.01
37.0,-120.0,2021,213,0.04
37.5,-124.375,2021,213,0.02
37.5,-123.75,2021,213,0.01
37.5,-123.125,2021,213,0.02
37.5,-122.5,2021,213,0.01
37.5,-121.875,2021,213,0.0
37.5,-121.25,2021,213,0.0
37.5,-120.625,2021,213,0.09
37.5,-120.0,2021,213,0.4
38.0,-124.375,2021,213,0.01
38.0,-123.75,2021,213,0.01
38.0,-123.125,2021,213,0.01
38.0,-122.5,2021,213,0.0
38.0,-121.875,2021,213,0.0
38.0,-121.25,2021,213,0.0
38.0,-120.625,2021,213,0.16
38.0,-120.0,2021,213,1.04
38.5,-124.375,2021,213,0.01
38.5,-123.75,2021,213,0.0
38.5,-123.125,2021,213,0.0
38.5,-122.5,2021,213,0.0
38.5,-121.875,2021,213,0.0
38.5,-121.25,2021,213,0.02
38.5,-120.625,2021,213,0.22
38.5,-120.0,2021,213,1.02
39.0,-124.375,2021,213,0.01
39.0,-123.75,2021,213,0.01
39.0,-123.125,2021,213,0.0
39.0,-122.5,2021,213,0.0
39.0,-121.875,2021,213,0.0
39.0,-121.25,2021,213,0.05
39.0,-120.625,2021,213,0.32
39.0,-120.0,2021,213,0.74
39.5,-124.375,2021,213,0.01
39.5,-123.75,2021,213,0.01
39.5,-123.125,2021,213,0.01
39.5,-122.5,2021,213,0.0
39.5,-121.875,2021,213,0.0
39.5,-121.25,2021,213,0.03
39.5,-120.625,2021,213,0.35
39.5,-120.0,2021,213,0.77
40.0,-124.375,2021,213,0.02
